id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(pvalue)	-log10(padj)
NSDHL	-1.414059185	2.04523e-08	5.49328e-11	-22.63361657	24.43090612	10.2601682638303	7.68925784554706
CA12	3.183722477	2.05997e-08	5.98235e-11	22.46493368	19.05382586	10.223128181973	7.68613910435382
G6PD	-1.255035418	2.05997e-08	6.28204e-11	-22.36879897	26.65377982	10.2018993026201	7.68613910435382
ALDH1A1	1.506932964	2.05997e-08	6.40646e-11	22.33034054	24.93667224	10.1933818811125	7.68613910435382
GDA	1.488421684	2.26215e-08	7.42992e-11	22.04173968	26.25937551	10.1290158623828	7.64547860099658
SFXN3	1.470739153	2.26215e-08	7.6748e-11	21.97907404	23.10422321	10.1149329331183	7.64547860099658
MCAM	2.183933074	2.43953e-08	8.62146e-11	21.75569445	23.30094668	10.0644191824059	7.61269383680388
CCDC6	-2.057993338	4.08647e-08	1.50195e-10	-20.71914291	25.15180348	9.82334452477894	7.38865168501932
CEMIP2	1.343495108	5.0413e-08	2.08567e-10	20.12835522	24.88188559	9.68075440564891	7.29745745759699
NT5E	3.572571046	5.0413e-08	2.09213e-10	20.12286606	19.60344133	9.67941133293645	7.29745745759699
PLCG2	1.750784319	5.0413e-08	2.09506e-10	20.12038617	22.82122685	9.67880353484767	7.29745745759699
CKB	1.748795054	5.0413e-08	2.13796e-10	20.17268878	28.33547545	9.67000042445081	7.29745745759699
CTHRC1	2.986065183	6.39289e-08	2.80152e-10	19.6110688	21.13798247	9.55260627276499	7.19430276824
ALDH8A1	1.426433117	6.53048e-08	3.09083e-10	19.44159316	23.48846221	9.50992488108754	7.18505489626091
EPB41L2	0.900100195	6.53048e-08	3.1227e-10	19.42397903	25.67095295	9.50546973674413	7.18505489626091
OTULINL	1.583861316	6.53048e-08	3.13877e-10	19.41517636	22.4778122	9.50324050697931	7.18505489626091
ACOT9	1.021486503	7.70162e-08	3.81053e-10	19.08520643	25.8650863	9.41901461485791	7.11341791339109
CCN2	2.800414036	8.27797e-08	4.21271e-10	19.05424192	23.9339487	9.37543843637153	7.08207615184901
MTMR1	-1.485270623	9.17983e-08	4.91208e-10	-18.66115	23.03078795	9.30873456872446	7.03716536136363
NAV2	-1.527032665	9.17983e-08	4.93121e-10	-18.65472953	22.76134151	9.30704650225507	7.03716536136363
GLS	1.614262928	9.29848e-08	5.12639e-10	18.59071222	24.84920848	9.29018835710515	7.03158803871104
CD44	1.449968004	1.48359e-07	8.38897e-10	17.7961586	24.16233115	9.07629135869174	6.828686102655
LGALS1	1.270074929	1.62823e-07	9.43701e-10	17.6110084	28.59069382	9.02516558474774	6.78828424768051
CYB5R1	0.92764992	1.69334e-07	1.00537e-09	17.51218588	23.78108741	8.99767407815792	6.77125583261831
FAT2	-1.159388131	1.70795e-07	1.03819e-09	-17.462241	25.30204594	8.98372315862586	6.7675248473718
ITGA3	1.000414384	1.80039e-07	1.11983e-09	17.34506616	26.24149062	8.9508479020313	6.74463340795133
MSH6	-1.234948457	1.81716e-07	1.15595e-09	-17.29614668	24.67257509	8.93706095068514	6.74060683160343
CAV1	1.781652337	1.87614e-07	1.22e-09	17.21334272	22.89435934	8.91364016932525	6.72673475713026
PTGFRN	1.186745771	1.98335e-07	1.31775e-09	17.09562372	24.75790095	8.880166975113	6.70260063947299
EGLN1	1.257832171	2.02795e-07	1.37605e-09	17.02983398	23.6364457	8.86136578533773	6.69294275692834
SLC3A2	1.07240255	2.3381e-07	1.61955e-09	16.78432828	27.26097245	8.79060563957174	6.6311369181017
MSH2	-0.780102851	2.45583e-07	1.74477e-09	-16.67319905	25.76105942	8.75826181473017	6.60980169967144
COTL1	1.022275439	2.45583e-07	1.77053e-09	16.65141574	27.3327346	8.75189671012356	6.60980169967144
MAP1B	1.493020786	2.61308e-07	1.92084e-09	16.53075992	24.07483132	8.71650880901184	6.5828472940512
POFUT1	0.947390819	2.8318e-07	2.13839e-09	16.37312485	25.04590029	8.66991308518819	6.54793742257958
ICAM1	1.635660302	2.8318e-07	2.16168e-09	16.35728535	24.41444252	8.66520859554464	6.54793742257958
PGRMC1	-0.91013878	3.00218e-07	2.33418e-09	-16.24543593	25.63145483	8.63186565643439	6.5225632725647
SYK	-1.886560899	3.18189e-07	2.51931e-09	-16.13494682	22.54193487	8.5987183894666	6.4973148382717
DYSF	3.426450972	3.18189e-07	2.56387e-09	16.10966435	18.15628531	8.59110399932248	6.4973148382717
SLC25A5	-0.75996088	3.52605e-07	2.89102e-09	-15.93745903	29.93335862	8.5389489038812	6.45271153362202
EHD4	0.866985568	3.63975e-07	3.0357e-09	15.86792343	25.77973589	8.51774114937147	6.43892844529301
WARS1	0.774450179	4.00623e-07	3.39799e-09	15.70843887	26.15481428	8.46877790355738	6.3972641212273
ACAT2	-0.988798396	4.44618e-07	3.834e-09	-15.53929556	24.13553194	8.41634789145796	6.3520129592204
SYNGR2	0.667414357	4.71803e-07	4.13511e-09	15.43421806	25.23569784	8.38351293308662	6.32623930194279
SEPTIN11	0.646294434	5.02158e-07	4.52067e-09	15.31115455	25.85332623	8.34479719444986	6.29915961406639
FABP6	-2.547401252	5.02158e-07	4.54313e-09	-15.30434042	17.99042467	8.34264483583013	6.29915961406639
RRAS2	1.040234638	5.0288e-07	4.62075e-09	15.28106453	24.10704369	8.33528752781489	6.2985356363265
ABTB2	2.134882485	5.52374e-07	5.15362e-09	15.13188539	19.96459436	8.28788760712529	6.2577667716616
TIMP3	2.396479986	5.66294e-07	5.36354e-09	15.07764618	21.07071919	8.270548476165	6.24695803978738
SCEL	0.7341345	5.73531e-07	5.51316e-09	15.04037116	25.17689096	8.25859940347415	6.24144310301976
AIFM1	-1.124817389	6.0695e-07	5.92021e-09	-14.94425535	25.65890694	8.2276628878339	6.21684708424351
TFCP2	1.756159833	6.228e-07	6.16285e-09	14.89030471	19.6938022	8.21021840260278	6.20565139610392
DIRAS2	-2.595859816	6.27402e-07	6.29708e-09	-14.86143555	17.55259717	8.20086078925505	6.20245410121434
ACP3	-2.705554174	6.28321e-07	6.4682e-09	-14.82558422	17.31425472	8.18921655995402	6.20181842487469
FAS	2.269399088	6.28321e-07	6.48395e-09	14.82233709	21.94957476	8.18816034280684	6.20181842487469
MAT2B	-0.69619732	7.23866e-07	7.57224e-09	-14.61644178	24.4558425	8.12077562964962	6.1403418217127
DIAPH1	-0.852530972	7.3673e-07	7.81096e-09	-14.57556539	24.87435355	8.10729558621479	6.13269164510482
BCAP31	-0.94515969	7.38249e-07	8.02268e-09	-14.54042763	26.54508568	8.09568053012155	6.13179713263891
AKR1C3	2.015497646	7.38249e-07	8.03578e-09	14.53828643	21.36966594	8.09497196168162	6.13179713263891
NQO1	0.686421308	8.41961e-07	9.28371e-09	14.34996785	26.17196769	8.03227843428321	6.07470802474389
PAGE5	5.412822581	8.45583e-07	9.44318e-09	14.45611425	19.17063885	8.02488173198474	6.07284375687424
HLA-B	0.979460239	9.70458e-07	1.09749e-08	14.13440348	23.52466524	7.95959942822899	6.01302325549761
SCD5	-1.440073785	9.72285e-07	1.1133e-08	-14.116116	22.5223874	7.95338779093155	6.01220641430724
ADI1	-0.828053322	1.09244e-06	1.28294e-08	-13.93593223	23.06976768	7.89179365405238	5.96160240642572
ACTN1	0.993347277	1.09244e-06	1.29145e-08	13.92757459	27.68127825	7.88892240338493	5.96160240642572
BAZ1A	-1.158565839	1.09244e-06	1.29722e-08	-13.92195593	27.38266201	7.88698636417523	5.96160240642572
AK3	0.815654871	1.12106e-06	1.34717e-08	13.87434296	25.65709596	7.87057759699906	5.95037114300575
GARS1	0.794310012	1.12106e-06	1.3629e-08	13.85974502	26.20125064	7.86553600846571	5.95037114300575
UGDH	-0.543594585	1.14498e-06	1.41563e-08	-13.81210104	27.16125409	7.84905024237784	5.94120209932016
NT5C2	0.771614785	1.14498e-06	1.43041e-08	13.79908605	24.41706213	7.8445394623837	5.94120209932016
FLNA	-0.663649992	1.14498e-06	1.44054e-08	-13.79025617	31.9213698	7.84147467800274	5.94120209932016
MAP2K6	-2.012440616	1.15128e-06	1.46473e-08	-13.76942981	20.3470496	7.83424242330777	5.9388190398225
ITGB5	0.822319185	1.16011e-06	1.49237e-08	13.7460843	25.6158935	7.82612348984121	5.93550082962818
GYG1	1.035078856	1.20112e-06	1.5621e-08	13.68920634	24.00931214	7.80629116760465	5.92041360147769
PLCD3	0.97822139	1.25317e-06	1.6475e-08	13.62317132	24.05731828	7.78317457673395	5.90199001036742
RPL36A	-1.007266958	1.32628e-06	1.76238e-08	-13.53996445	25.43046004	7.75390044432921	5.87736477938685
SLC12A2	-1.044703787	1.33286e-06	1.81149e-08	-13.50616231	24.97427829	7.74196405906627	5.87521546530524
ASAH1	0.817581465	1.33286e-06	1.81672e-08	13.5026232	25.69867482	7.74071200270043	5.87521546530524
ASS1	-0.72742364	1.33286e-06	1.82764e-08	-13.49526185	27.34187591	7.7381093454789	5.87521546530524
PDCD4	0.819903443	1.33625e-06	1.85118e-08	13.47956457	25.23858191	7.73255135044967	5.87411228178317
GSPT2	1.870734257	1.3829e-06	1.93535e-08	13.42513396	18.41214473	7.71324048319118	5.8592092233747
DOCK11	-2.603436446	1.39837e-06	1.97678e-08	-13.39928092	21.45360321	7.70404166154243	5.85437790176789
LAMC2	1.731278416	1.44377e-06	2.06136e-08	13.34826104	23.4943389	7.68584615554713	5.84050198660484
CALD1	0.835185055	1.54928e-06	2.25447e-08	13.23979588	27.56151941	7.64695553943088	5.80987008549081
SARS1	0.64407385	1.54928e-06	2.2558e-08	13.23908265	26.06137049	7.64669940767927	5.80987008549081
AHNAK	0.808545701	1.58662e-06	2.3326e-08	13.19873565	31.24622754	7.63215972871019	5.79952707555413
GLG1	-0.893416386	1.60072e-06	2.40514e-08	-13.1619204	24.80105595	7.61885963885029	5.79568462878635
TAPT1	0.947890057	1.60072e-06	2.42053e-08	13.154268	22.24233852	7.61608953035269	5.79568462878635
YARS1	0.547628967	1.60072e-06	2.42122e-08	13.15392178	26.88272469	7.6159657473426	5.79568462878635
FASN	-0.610423459	1.8191e-06	2.78038e-08	-12.98887393	30.34248963	7.55589584414488	5.74014342614022
PRPS1	-1.064231919	1.8191e-06	2.80296e-08	-12.97927634	23.4615	7.55238309985057	5.74014342614022
FBXO2	1.430746407	1.8572e-06	2.88793e-08	12.94390384	23.11036709	7.53941333775827	5.73114132500586
VBP1	-1.095500325	1.90173e-06	2.98405e-08	-12.90522166	24.96314382	7.52519390420802	5.72085114241109
MCM4	-0.662166193	1.94087e-06	3.0729e-08	-12.87064153	26.11341341	7.51245157256329	5.71200355279989
SERPINH1	0.464725129	1.96069e-06	3.13201e-08	12.84823213	28.38900725	7.50417685998003	5.70759106616493
COL12A1	-0.962750495	2.05901e-06	3.31816e-08	-12.78052796	24.64695539	7.47910267634609	5.68634154413754
PCYOX1L	-1.608292941	2.09947e-06	3.41306e-08	-12.74757729	20.74741746	7.46685607696019	5.67789032675481
POR	-0.733279828	2.26568e-06	3.74141e-08	-12.64075132	25.67498672	7.42696469731345	5.64480142900394
PFDN5	-0.772080092	2.26568e-06	3.74731e-08	-12.63892744	25.28775339	7.42628037797092	5.64480142900394
GMPR2	-1.461626965	2.3053e-06	3.87801e-08	-12.64308937	25.21768706	7.41139107536582	5.6372725497248
CLDN3	-2.341834476	2.3053e-06	3.86517e-08	-12.60309276	21.64254719	7.4128313999505	5.6372725497248
IL18	-2.651329429	2.30866e-06	3.95953e-08	-12.57524727	20.4253022	7.40235636218573	5.63664002160703
TPM1	0.717770542	2.30866e-06	3.96532e-08	12.57356039	29.55920908	7.40172175951246	5.63664002160703
LAMB3	2.103382132	2.30866e-06	4.02593e-08	12.65826466	23.45278198	7.39513378058448	5.63664002160703
GFUS	0.681182292	2.30866e-06	4.02707e-08	12.55575091	24.90379615	7.39501082126182	5.63664002160703
MYL12B	0.592271805	2.30866e-06	4.04684e-08	12.55010886	28.30709634	7.39288396597926	5.63664002160703
GFM1	0.548093896	2.40197e-06	4.24436e-08	12.49534417	26.05643229	7.37218778702734	5.61943242112788
CTSC	-1.06515905	2.54098e-06	4.52592e-08	-12.42185701	23.23624473	7.34429312688717	5.59499875325889
RPL27A	-0.974639424	2.80593e-06	5.0375e-08	-12.3001731	26.75293674	7.29778494085083	5.55192316758882
ASNS	0.727868907	2.8085e-06	5.08182e-08	12.29026556	25.76004573	7.29398072188919	5.55152557178784
SHMT2	0.550863121	2.82718e-06	5.18108e-08	12.26840952	27.54494354	7.28557970180855	5.54864654010682
NTN1	1.538187182	2.82718e-06	5.19555e-08	12.26526195	22.77161833	7.28436847133651	5.54864654010682
AARS1	0.649894715	2.93712e-06	5.43911e-08	12.21364856	25.90004929	7.26447215796918	5.53207830942776
MYH9	0.54479813	2.95038e-06	5.54443e-08	12.19209858	31.05695734	7.25614309524592	5.53012204460663
RBMS2	1.409421267	2.95038e-06	5.54709e-08	12.19156126	20.57384949	7.25593478775623	5.53012204460663
LDHB	0.490926868	3.05585e-06	5.87509e-08	12.12720581	30.25436218	7.23098547608533	5.51486796742982
TRIP12	-0.773652858	3.05585e-06	5.88915e-08	-12.12453422	23.77294586	7.22994738381199	5.51486796742982
PLXND1	-1.768372922	3.05585e-06	5.89346e-08	-12.12371715	19.25868896	7.22962965975926	5.51486796742982
PPP1R18	0.905043499	3.05585e-06	5.91818e-08	12.11904185	23.35231486	7.22781183001386	5.51486796742982
CNTNAP1	2.68877492	3.09707e-06	6.04178e-08	12.09597308	17.95347509	7.21883509278759	5.50904897860506
MCTS1	-0.801092741	3.11796e-06	6.12661e-08	-12.08043206	25.31806842	7.21277976455767	5.50612946063233
PTK7	0.640162018	3.18656e-06	6.30645e-08	12.04824265	25.37854113	7.20021504317516	5.49667789974065
CHCHD7	-1.607446516	3.44245e-06	6.86153e-08	-11.95480388	19.02823399	7.16357903349599	5.46313235895246
CPT1A	0.85855678	3.50644e-06	7.03866e-08	11.92669745	25.77599882	7.15251001273256	5.45513358807615
MAFF	0.971000054	3.51089e-06	7.09723e-08	11.91757106	22.68661432	7.14891112035766	5.45458277723969
RPL24	-0.787141457	3.66949e-06	7.46971e-08	-11.86136911	27.09694768	7.12669625867249	5.43539429149092
HMOX2	0.532135047	3.87116e-06	7.93494e-08	11.79527616	25.76672814	7.10045635281177	5.41215887836302
PRIM1	-0.962169472	3.95458e-06	8.16183e-08	-11.76454525	22.50156469	7.0882124552416	5.4028996343833
NDUFA8	-0.946319962	3.98085e-06	8.27233e-08	-11.74991163	22.47646675	7.08237214901798	5.40002418649518
MDK	1.056513595	4.1582e-06	8.69966e-08	11.69523732	23.93724403	7.06049772014106	5.38109462592146
ATXN7L3B	1.220022586	4.36505e-06	9.19412e-08	11.63548147	22.26056047	7.03648983221528	5.36001077725057
POMP	-0.935260905	4.85188e-06	1.02881e-07	-11.51475762	22.29027161	6.98766482307099	5.31408994893949
SVIL	1.063192756	4.87496e-06	1.0406e-07	11.50258528	24.61086919	6.98271617843998	5.31202894342197
IARS1	0.59104466	5.02623e-06	1.07999e-07	11.46295444	26.84636544	6.96658026577687	5.29875764199785
LIMCH1	0.666023649	5.29729e-06	1.14573e-07	11.40018084	24.09208002	6.94091771511346	5.27594625097374
UAP1	1.01224477	5.32075e-06	1.15832e-07	11.38859717	23.38966123	6.93617144489547	5.27402714629444
APOOL	-0.896884133	5.39319e-06	1.18924e-07	-11.36072617	23.29427856	6.92473049175845	5.26815427941552
KIF4A	-0.849988765	5.39319e-06	1.19818e-07	-11.35281637	24.00833409	6.92147793392119	5.26815427941552
IDH1	-0.78390201	5.39319e-06	1.20257e-07	-11.34895207	26.61534426	6.91988963451428	5.26815427941552
ACAA2	0.694941734	5.39319e-06	1.20704e-07	11.34503405	25.01894196	6.9182783376148	5.26815427941552
AFAP1L2	-1.407629072	5.39319e-06	1.21221e-07	-11.34052095	23.27303447	6.91642213764419	5.26815427941552
CPNE8	2.655129821	5.40113e-06	1.22163e-07	11.33235511	18.09028659	6.91306031069748	5.26751536954288
SH3BGRL3	0.820635472	5.4868e-06	1.24876e-07	11.30920729	24.79440947	6.9035210209462	5.26068087003527
SORBS2	1.71668414	5.5073e-06	1.26551e-07	11.2951924	19.26859398	6.89773441871777	5.25906126548423
TMCC3	-1.256446982	5.5073e-06	1.269e-07	-11.29229351	24.47915131	6.8965383779053	5.25906126548423
EEF1A1	-0.366420976	5.60216e-06	1.30338e-07	-11.26421687	32.42098747	6.88492894741613	5.25164449170581
FUNDC2	-1.538465113	5.60216e-06	1.31449e-07	-11.2553101	22.54216084	6.88124271344605	5.25164449170581
PPP1R13L	-0.737363252	5.60216e-06	1.31791e-07	-11.2525853	23.20077837	6.8801142466752	5.25164449170581
PGM2L1	-0.597203604	5.60216e-06	1.32253e-07	-11.24891518	24.55756137	6.87859446773385	5.25164449170581
CCT7	-0.43075114	5.62773e-06	1.33653e-07	-11.2378895	27.99157531	6.87402128854363	5.2496667467602
SLC2A1	0.914185227	5.63605e-06	1.34647e-07	11.23012945	25.43910056	6.87080331843487	5.24902516271886
FN1	1.392790044	5.79442e-06	1.40069e-07	11.22403592	24.68437803	6.85365797191377	5.23699002879542
GSR	-0.548039451	5.79442e-06	1.39948e-07	-11.1897778	26.33613853	6.85403330366563	5.23699002879542
SOX5	-1.688807035	5.82461e-06	1.41622e-07	-11.17737729	17.88980014	6.84886927675605	5.2347331485025
NDUFS1	-0.560670821	5.85752e-06	1.4325e-07	-11.16546545	24.97021997	6.84390536936057	5.23228621986718
NUCKS1	0.923133458	5.86257e-06	1.44202e-07	11.15856594	25.09967396	6.84102871615653	5.23191195870206
HSPA2	-1.067158173	6.26119e-06	1.5578e-07	-11.07841433	23.14722358	6.8074883004965	5.20334311705827
CCT2	-0.389436018	6.26119e-06	1.56135e-07	-11.0760616	28.54928915	6.80649973240811	5.20334311705827
DHFR	-0.921117974	6.26119e-06	1.56662e-07	-11.07257426	24.12404269	6.805036333408	5.20334311705827
CAVIN1	1.557999182	6.29434e-06	1.58382e-07	11.06129037	21.62439384	6.80029417719648	5.20104980159825
SLC9A1	1.884595486	6.35751e-06	1.6087e-07	11.04519274	19.50935504	6.79352493818331	5.19671294803131
MAT2A	-0.71839298	6.57375e-06	1.67271e-07	-11.00498318	25.6916435	6.77657934673443	5.18218681617849
HSD17B4	-0.724324802	6.79646e-06	1.73899e-07	-10.9650637	25.41622867	6.75970291538504	5.16771723476166
SERPINB6	0.791147224	7.04247e-06	1.81189e-07	10.92300377	25.21299767	6.74186817191479	5.15227499437587
FBN2	1.257939855	7.25388e-06	1.87653e-07	10.92059592	25.28168514	6.72664448814921	5.13942963317368
PSMD10	-1.173951671	7.29613e-06	1.89778e-07	-10.87573408	24.57696276	6.72175413454509	5.13690743649712
IQGAP2	-2.309625592	7.31366e-06	1.92265e-07	-10.97525939	22.96158931	6.71609976771325	5.13586523316341
GPC4	1.117391006	7.31366e-06	1.92302e-07	10.86228116	23.9788325	6.71601619894172	5.13586523316341
PCBD1	0.757290608	7.40258e-06	1.95686e-07	10.84453759	24.09474903	6.70844024404173	5.13061689047418
ATP6V1C1	0.520561828	7.5058e-06	2.00469e-07	10.82001594	25.53332958	6.69795277601057	5.12460301200575
DRP2	1.202114939	7.5058e-06	2.00537e-07	10.81967461	21.08022918	6.69780548631888	5.12460301200575
WAC	0.624249179	7.59154e-06	2.04322e-07	10.80071877	24.28472184	6.68968486898085	5.11967011532182
TRIM2	1.241910639	7.59154e-06	2.05084e-07	10.7969483	23.49901656	6.68806822058123	5.11967011532182
ACSL4	-1.871394562	7.59154e-06	2.06047e-07	-10.82158749	22.73100534	6.6860337043276	5.11967011532182
FSTL1	1.225528103	7.82717e-06	2.1448e-07	10.75166442	24.61777357	6.66861319902518	5.10639523354179
GGH	-0.946367858	7.82717e-06	2.15185e-07	-10.74835307	23.71278999	6.66718800551622	5.10639523354179
DCTD	0.711752652	7.82717e-06	2.15762e-07	10.7456532	23.37655678	6.6660250408556	5.10639523354179
CUL4B	-0.579149928	8.39368e-06	2.32564e-07	-10.67023245	23.89633131	6.63345751149654	5.0760475918178
HSD17B12	0.603307078	8.54262e-06	2.37899e-07	10.64751158	25.22699324	6.62360738350033	5.0684089118594
TFPI2	2.70246651	8.9876e-06	2.51561e-07	10.59173631	18.11248169	6.59935668754176	5.0463562644303
NFKB2	0.7997733	9.00174e-06	2.545e-07	10.58016666	25.67000436	6.59431221332722	5.04567353507628
APP	0.904040463	9.00174e-06	2.54502e-07	10.58015715	24.3015234	6.5943088004174	5.04567353507628
PTBP3	0.88731642	9.07013e-06	2.58999e-07	10.56272797	22.50571407	6.58670191273466	5.04238648825655
COL18A1	-0.80897587	9.07013e-06	2.59e-07	-10.56272515	24.23004222	6.58670023591875	5.04238648825655
NKRF	-1.11132718	9.10985e-06	2.61422e-07	-10.55347198	23.73707137	6.58265786711293	5.04048877392806
AMMECR1	-1.249599543	9.67388e-06	2.81415e-07	-10.48045401	19.64621736	6.55065275749257	5.01439930413601
TYMS	-1.014551253	9.67388e-06	2.81717e-07	-10.47939444	23.16630325	6.55018694505034	5.01439930413601
PYCARD	2.001019963	9.67388e-06	2.82711e-07	10.47591431	21.77671632	6.54865729322127	5.01439930413601
GBE1	1.040150849	9.67388e-06	2.85451e-07	10.4663921	24.11462016	6.54446843122195	5.01439930413601
FMR1	-0.84247006	9.67388e-06	2.85644e-07	-10.46572619	23.85383969	6.54417489393586	5.01439930413601
SUPT5H	-0.536369695	9.67388e-06	2.85813e-07	-10.46514089	26.05996066	6.54391802152173	5.01439930413601
ISOC1	-0.911800722	1.05794e-05	3.14062e-07	-10.37246839	22.62160406	6.50298460797805	4.9755389621759
DLG3	-0.96703394	1.14601e-05	3.41826e-07	-10.28975581	21.87652241	6.46619490701293	4.94081159273
CARS1	0.727283389	1.14892e-05	3.44319e-07	10.28268586	24.57908123	6.4630390116622	4.93971021044847
IP6K2	-3.875822825	1.14988e-05	3.47858e-07	-10.3188118	18.66557846	6.45859800433478	4.93934747969602
PTRHD1	0.792030038	1.14988e-05	3.47524e-07	10.27367635	24.74154025	6.45901519767056	4.93934747969602
CYP51A1	-1.54946486	1.25297e-05	3.80907e-07	-10.18483691	21.71983957	6.41918104615386	4.90205932724243
MYL6	0.568593557	1.25297e-05	3.82585e-07	10.18059658	28.20214962	6.41727206134723	4.90205932724243
ITGB1	0.529665604	1.25443e-05	3.84804e-07	10.17501752	28.01346872	6.41476042216203	4.90155356827677
BCHE	1.229549685	1.25712e-05	3.87408e-07	10.16851661	22.7773828	6.41183141531546	4.90062326419918
EIF4EBP1	3.342577967	1.25905e-05	3.90576e-07	10.6306127	22.30613485	6.4082944466288	4.89995702263803
GSTM3	0.756022151	1.25905e-05	3.91562e-07	10.15823942	25.9278963	6.40719946189209	4.89995702263803
DDX5	-0.464088791	1.26387e-05	3.95013e-07	-10.14979086	28.96367789	6.40338861137263	4.89829759471357
EPHA2	0.448349195	1.26387e-05	3.96635e-07	10.14584798	26.27532812	6.401608965279	4.89829759471357
MFGE8	1.082199198	1.28106e-05	4.03841e-07	10.12853699	23.73643711	6.39378959136106	4.89243052906977
CCAR2	-0.617246534	1.31213e-05	4.1549e-07	-10.10124434	26.42060131	6.38143942433975	4.88202313486452
MYLK	0.708711807	1.33401e-05	4.24304e-07	10.08113698	24.00392287	6.37232287403178	4.87484091485085
TNFAIP2	0.551665317	1.3402e-05	4.28166e-07	10.07246678	27.10297761	6.36838782232566	4.8728303864001
AGMAT	0.796400088	1.35543e-05	4.34949e-07	10.0574435	22.72227004	6.36156166331449	4.86792290626404
NUP50	-0.607167828	1.38346e-05	4.45899e-07	-10.03371258	24.53122405	6.35076350162431	4.85903339310446
HBA1	1.258525458	1.42617e-05	4.61682e-07	10.09682488	25.54968319	6.33565705733767	4.84582870333306
SOX17	-1.4661271	1.42948e-05	4.64772e-07	-9.994249027	20.67087102	6.33276004372397	4.84482191652173
NASP	-0.53912423	1.43394e-05	4.6825e-07	-9.987165323	26.9751369	6.32952221395272	4.84346902036562
EXOC6	-0.871192961	1.44067e-05	4.74404e-07	-9.974768534	25.42409099	6.32385165781706	4.84143548732751
SAR1A	-0.929461854	1.44067e-05	4.7452e-07	-9.974536463	25.46460057	6.32374547827022	4.84143548732751
MRPL19	-0.814681077	1.44609e-05	4.78351e-07	-9.966908258	26.07881394	6.32025331380123	4.83980467710578
ATP1B3	0.48139967	1.52061e-05	5.05149e-07	9.915323076	25.07706567	6.29658050240931	4.81798215778552
MEMO1	0.905666869	1.564e-05	5.21777e-07	9.927542373	29.05855008	6.28251506857277	4.80576325127617
PCDH1	1.148662091	1.57501e-05	5.27674e-07	9.874190655	19.65967536	6.27763430422104	4.80271668445785
CSDE1	-0.423366464	1.63263e-05	5.49289e-07	-9.836462779	26.37347789	6.26019909802422	4.78711222748945
MCM2	-0.83116438	1.63774e-05	5.53321e-07	-9.829600785	25.40305293	6.25702284684522	4.78575504367931
RNASE4	2.213636547	1.64223e-05	5.57161e-07	9.823116874	17.66460414	6.25401929080797	4.7845660185103
PDCL3	-0.662904907	1.67954e-05	5.72192e-07	-9.798190646	23.3970814	6.24245821849885	4.77480964852228
GFRA1	2.63040048	1.68458e-05	5.7629e-07	9.791516261	20.37620538	6.23935891639383	4.77350835972972
PRPS2	-0.47283057	1.75991e-05	6.04549e-07	-9.746841267	25.07716361	6.2185684928724	4.75450954099425
CDH3	1.33263855	1.84962e-05	6.37979e-07	9.696808313	21.82379835	6.19519361647354	4.7329174871941
USP3	-1.163564901	1.85043e-05	6.4222e-07	-9.690662242	20.72514698	6.19231617377047	4.73272733920369
