id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(pvalue)	-log10(padj)
VIT	6.221681941	7.73194e-11	2.15494e-14	41.40716512	25.36962575	13.6665648173973	10.1117115247638
CTHRC1	-2.424699108	1.9527e-08	1.08846e-11	-24.59065131	24.42453202	10.9631875262908	7.70936447373845
MUC16	1.860099721	4.86056e-08	4.36755e-11	21.86691477	29.70807913	10.3597621144847	7.31331369145805
CD70	-5.593854618	4.86056e-08	5.41868e-11	-21.47096374	19.83518514	10.2661064954792	7.31331369145805
LAMA3	-1.794789863	5.17077e-08	7.20564e-11	-20.95812861	29.47314123	10.142327439399	7.28644477956546
CSPG4	-2.148719569	5.99145e-08	1.00192e-10	-20.37951769	25.91264054	9.99916695406318	7.22246806061703
CDH6	2.307603073	7.82865e-08	1.52733e-10	19.66150134	31.03780705	9.81606711769465	7.10631312275678
GGH	2.76682177	1.03442e-07	2.3064e-10	18.9826879	28.37293733	9.63706537061985	6.98530309117709
PRKDC	-2.341900389	1.10111e-07	2.93816e-10	-18.59431344	25.69502917	9.53192455802667	6.9581692931929
FBN1	-2.766043854	1.10111e-07	3.06886e-10	-18.52528969	25.10041429	9.51302292343338	6.9581692931929
KDM2A	-3.083974901	1.21484e-07	3.72444e-10	-18.22113317	20.76336799	9.42893901773257	6.91548091687455
CTSS	-5.136283933	1.56506e-07	5.37347e-10	-17.6580155	19.4519708	9.2697451714396	6.80546900816902
GPRC5C	-2.160601121	1.56506e-07	5.6705e-10	-17.57673837	24.34491817	9.24637864522224	6.80546900816902
FBLN1	-1.977755336	1.75104e-07	6.83238e-10	-17.29784936	28.97670296	9.16542798726728	6.75670393296803
PVR	1.51650706	1.85059e-07	7.73659e-10	17.11417538	26.41684195	9.11145041793569	6.73268978895152
FN1	-2.461648959	2.27569e-07	1.02394e-09	-16.70657744	33.43923946	8.98972549104803	6.64288689889334
SLC39A10	2.102688753	2.27569e-07	1.07823e-09	16.63244182	25.36292656	8.96728858880009	6.64288689889334
EDA	4.29149566	2.43967e-07	1.25864e-09	16.41222001	19.76670611	8.90009847034538	6.61266891418235
PRCP	1.624131779	2.43967e-07	1.29191e-09	16.37534479	25.72012289	8.88876774010627	6.61266891418235
PLCB4	-2.584492056	2.71334e-07	1.51245e-09	-16.15421628	23.48179431	8.82031897375518	6.56649578276916
TACSTD2	-2.283691899	2.79832e-07	1.64967e-09	-16.03354858	25.60118075	8.78260292336952	6.55310262355121
WDR62	-3.404765862	2.79832e-07	1.80004e-09	-15.91317453	17.86688399	8.74471784401544	6.55310262355121
EEF1A2	-3.407127864	2.79832e-07	1.83346e-09	-15.88789651	24.69409481	8.73672856046137	6.55310262355121
LRP2	3.512083071	2.79832e-07	1.94329e-09	15.80818786	24.59150979	8.71146238416513	6.55310262355121
THBS1	-1.534024485	2.79832e-07	1.99539e-09	-15.77206531	28.98288373	8.69997220860146	6.55310262355121
CCN2	-1.748866526	2.79832e-07	2.02777e-09	-15.75012044	25.06996382	8.69298130643708	6.55310262355121
SERPINA3	1.794989344	3.13956e-07	2.36255e-09	15.54320999	27.30994038	8.62661899149836	6.50313121274262
GIT1	-4.364658599	3.2465e-07	2.55133e-09	-15.4400543	19.04769902	8.59323336424007	6.48858459279123
IFITM3	-2.603399055	3.2465e-07	2.62398e-09	-15.4025329	21.86582282	8.58103947948035	6.48858459279123
SERPINA5	3.239177616	3.33018e-07	2.84163e-09	15.29650185	23.21992492	8.54643247089105	6.47753229175073
MISP	2.710871667	3.33018e-07	2.87725e-09	15.27998649	23.45954176	8.54102240126454	6.47753229175073
OS9	2.098155085	3.83012e-07	3.41594e-09	15.05409557	23.60269351	8.46648976617324	6.41678761910673
ANPEP	-2.27295192	4.03317e-07	3.70944e-09	-14.94667772	23.05209676	8.43069164921698	6.39435347189124
CSPG5	2.359786508	4.37984e-07	4.28513e-09	14.76033868	23.0171274	8.3680359981454	6.35854175442428
IARS1	-1.92324061	4.37984e-07	4.37913e-09	-14.73249423	24.36559833	8.35861216203678	6.35854175442428
NUP93	-1.941178718	4.37984e-07	4.39449e-09	-14.728007	22.54206461	8.35709151946114	6.35854175442428
MED23	-4.157718794	4.9751e-07	5.1304e-09	-14.53075172	19.09022034	8.28984877309082	6.30319818546866
TFRC	1.38634223	5.01017e-07	5.44442e-09	14.45570157	29.88859878	8.26404837930878	6.30014753784346
MAN2B1	4.890347515	5.01017e-07	5.44583e-09	14.45537471	19.96620055	8.26393591995791	6.30014753784346
AGRN	1.168738425	5.70058e-07	6.35516e-09	14.26192692	31.06626871	8.19687351100417	6.24408095520736
ACACA	-2.871070432	5.87159e-07	6.74798e-09	-14.1874185	19.56138209	8.17082621326467	6.23124427784577
NAAA	-3.029022905	5.87159e-07	6.8731e-09	-14.16466427	22.69208598	8.16284733728805	6.23124427784577
APLP2	1.154725675	6.05111e-07	7.25189e-09	14.09841072	29.24554101	8.13954879210484	6.21816495218098
DCAF1	-1.878143784	6.22257e-07	7.77301e-09	-14.01311723	22.30829606	8.10941077357304	6.20603020915203
IDS	1.482629138	6.22257e-07	7.95383e-09	13.98495483	24.8965145	8.09942369557922	6.20603020915203
PROCR	-2.285538498	6.22257e-07	8.18988e-09	-13.94921168	24.28982149	8.08672246157531	6.20603020915203
DSC2	1.552673262	6.22257e-07	8.25501e-09	13.93954457	26.42430485	8.0832823963028	6.20603020915203
EPG5	-4.044683987	6.22257e-07	8.50374e-09	-13.903369	17.49028531	8.07039002674105	6.20603020915203
PLAU	-1.236031451	6.22257e-07	8.77381e-09	-13.86535998	29.61611485	8.0568117746319	6.20603020915203
SDC1	2.495551691	6.22257e-07	8.83243e-09	13.85727643	24.77311181	8.05391979581038	6.20603020915203
HEATR5B	-3.201371307	6.22257e-07	8.84479e-09	-13.85557961	16.27459731	8.05331247399495	6.20603020915203
BANK1	-3.055940456	6.26111e-07	9.07407e-09	-13.82455491	17.09533747	8.04219787478386	6.2033486661281
CFB	-1.614971702	6.72993e-07	9.94109e-09	-13.71443121	27.80020473	8.00256599437209	6.17198945297838
ICAM1	-1.323232237	7.04755e-07	1.06067e-08	-13.63669795	25.10933927	7.97441971456372	6.15196183427196
MTMR2	-3.119023367	7.21264e-07	1.10562e-08	-13.58712199	16.84537844	7.95639411377317	6.14190574393848
USP24	-2.207952194	7.34826e-07	1.14689e-08	-13.54348019	22.17945595	7.94047823395915	6.1338154856586
CNTN1	2.066910777	7.40167e-07	1.17585e-08	13.51384814	23.96555361	7.92964807649733	6.13067028162592
BOC	1.498529475	9.27187e-07	1.4988e-08	13.22852743	26.77536438	7.82425631557824	6.03283266620305
NRCAM	1.59774336	9.90853e-07	1.62933e-08	13.13158198	26.39577509	7.78799094597724	6.0039907713717
CAP1	-1.211545204	1.00066e-06	1.67334e-08	-13.10077223	26.74488756	7.77641580732119	5.99971346018968
LRBA	-1.729400462	1.00416e-06	1.70719e-08	-13.07766282	24.13258978	7.76771814182632	5.99819708242918
SCG3	3.746977128	1.01391e-06	1.76248e-08	13.04095187	19.811667	7.75387580252886	5.99400059356095
HEG1	1.617975976	1.01391e-06	1.78027e-08	13.02940622	26.1009947	7.74951412655755	5.99400059356095
NUP133	-2.803652618	1.06339e-06	1.8968e-08	-12.95671926	17.02773106	7.72197845902987	5.97330742805912
ATP9A	-3.412494553	1.06932e-06	1.93717e-08	-12.93265317	17.53431806	7.71283226527868	5.97089231028446
CILP	2.071889059	1.08096e-06	1.98839e-08	12.902884	26.76931799	7.70149842967895	5.9661903764451
CHST10	1.860953906	1.08653e-06	2.05776e-08	12.86385733	21.68790092	7.68660527911378	5.96395827794485
NID2	-1.259151276	1.08653e-06	2.0592e-08	-12.86306152	26.17004692	7.68630147043969	5.96395827794485
LAMA1	1.153394602	1.11773e-06	2.14949e-08	12.81437594	29.58171635	7.66766457099588	5.95166309239918
MME	-2.256933475	1.16679e-06	2.29772e-08	-12.73903309	17.93024951	7.63870289551887	5.933007301665
EPHB3	1.808569351	1.16679e-06	2.30887e-08	12.73358231	24.25788228	7.6366005191712	5.933007301665
WASHC5	-2.539233143	1.20592e-06	2.41991e-08	-12.68076555	21.28272955	7.61620078576759	5.91868150207229
RPL22	-2.086185073	1.29225e-06	2.62916e-08	-12.5879756	25.23322948	7.58018298369101	5.88865345916027
CEMIP2	-2.041175397	1.31518e-06	2.71246e-08	-12.55323358	24.41730168	7.56663665753323	5.88101480408906
PWP2	-2.358119202	1.37542e-06	2.87503e-08	-12.48861802	20.11358485	7.54135761922949	5.86156466486641
RPL21	-1.593635148	1.44471e-06	3.06015e-08	-12.41966967	22.59787769	7.514257285095	5.8402193211009
CSE1L	-1.194186067	1.44711e-06	3.10556e-08	-12.40344173	28.9589867	7.50786007568676	5.83949845535139
CHGA	1.397035435	1.564e-06	3.39999e-08	12.30405762	24.94445413	7.46852236029634	5.80576325127617
ADAMTSL3	-1.231245696	1.57425e-06	3.46615e-08	-12.28300023	23.58909639	7.46015264682617	5.8029262980259
PGRMC1	2.090288983	1.65874e-06	3.69842e-08	12.21236335	21.11554228	7.431983771023	5.78022168233876
AGL	-1.472076532	1.76778e-06	3.99082e-08	-12.12993967	24.50898388	7.39893785998086	5.75257178385408
FRYL	-1.842110786	1.95526e-06	4.46855e-08	-12.0083454	22.20279833	7.34983337824564	5.70879548427454
RER1	-2.517393375	2.11691e-06	4.93417e-08	-11.90260926	20.28358364	7.30678589157307	5.67429760553006
TSC2	-3.10585227	2.11691e-06	4.95597e-08	-11.8979257	16.42969147	7.30487133120515	5.67429760553006
C1QTNF3	2.997022408	2.14282e-06	5.07635e-08	11.8747254	24.27946278	7.29444844216668	5.66901430879484
SERPING1	1.720110274	2.17185e-06	5.20566e-08	11.84580588	23.28895659	7.28352420060363	5.66317017283174
CTSL	-1.45552509	2.19191e-06	5.31484e-08	-11.82385575	24.09064793	7.27450980511303	5.65917728198776
SEMA3B	-1.363448509	2.31434e-06	5.67621e-08	-11.75451977	24.21528505	7.24594154553414	5.63557283843659
EDC4	-1.671652444	2.35198e-06	5.83406e-08	-11.72570896	22.87473033	7.23402910871876	5.62856637559189
C1S	1.655125457	2.35639e-06	5.91069e-08	11.71202528	24.39660525	7.22836181764652	5.62775282898223
MGAT5B	-2.895849454	2.6859e-06	6.81206e-08	-11.56405542	19.69042433	7.16672153546661	5.57091016078743
UBR4	-1.401846018	2.97101e-06	7.61797e-08	-11.44860115	24.77948278	7.11816074194812	5.52709588641999
FGF18	1.764844789	3.02698e-06	7.84585e-08	11.4183296	25.93230864	7.10535999913728	5.51899044852421
FBL	-2.682080174	3.14664e-06	8.24371e-08	-11.36767903	22.41611771	7.0838772943813	5.5021529408989
WDR82	-1.655743778	3.17801e-06	8.4763e-08	-11.33927235	22.87211173	7.07179368079101	5.4978447405654
MTOR	-2.582277822	3.17801e-06	8.51631e-08	-11.33447055	20.21339277	7.06974853830476	5.4978447405654
SCAMP1	-2.748366841	3.17801e-06	8.59161e-08	-11.32549851	20.88726202	7.06592544517945	5.4978447405654
NMI	-2.024715447	3.19576e-06	8.72865e-08	-11.30938543	22.9461785	7.05905292042817	5.49542584343483
GLT8D1	-1.658537013	3.32963e-06	9.24941e-08	-11.25054428	20.9838646	7.03388596908977	5.47760402411714
VAC14	-3.594102714	3.32963e-06	9.28688e-08	-11.24644836	20.6752323	7.03213016613222	5.47760402411714
PTPRG	1.19431965	3.32963e-06	9.37271e-08	11.23713399	26.19240026	7.02813482022415	5.47760402411714
IL4I1	-3.01989371	3.38467e-06	9.62198e-08	-11.2105924	19.74532892	7.01673555014585	5.4704836679435
NID1	-0.956974371	3.45699e-06	9.92392e-08	-11.17941713	27.10338887	7.00331674537712	5.46130187673503
WDR26	-1.568955991	3.91589e-06	1.13504e-07	-11.04474635	23.13839115	6.94498883320815	5.40716951632344
SEMA3C	-1.427081371	4.17735e-06	1.22247e-07	-10.97092159	24.45679986	6.91276178986841	5.37909913577134
IPO7	-1.239530801	4.44765e-06	1.31396e-07	-10.89950795	26.1832516	6.88141785550964	5.35186939612234
ERCC3	-2.25793079	4.47666e-06	1.33501e-07	-10.88383664	16.75310771	6.8745154811694	5.34904588880419
SUCO	3.14319388	4.6129e-06	1.3885e-07	10.84517844	19.79192314	6.85745411591372	5.33602596007175
GOLM1	1.76718371	4.61599e-06	1.40707e-07	10.83212639	28.39082574	6.85168429641207	5.33573514069928
TM9SF4	1.315689875	4.61599e-06	1.42634e-07	10.81877894	23.98682205	6.84577693835273	5.33573514069928
HUWE1	-1.166191628	4.61599e-06	1.42802e-07	-10.81762544	26.93407842	6.84526571004667	5.33573514069928
C1QTNF5	-2.303358187	4.65528e-06	1.46887e-07	-10.78999667	17.68102558	6.83301663905042	5.33205419249191
DCBLD2	1.005601134	4.65528e-06	1.47416e-07	10.78648044	26.9935735	6.83145537716487	5.33205419249191
FGFR1	3.138423838	4.65528e-06	1.4791e-07	10.78320779	21.25980593	6.83000246293343	5.33205419249191
FOCAD	-2.171847688	4.69359e-06	1.50436e-07	-10.7666612	20.90384523	6.82264822271722	5.32849485008349
TGFBRAP1	-1.688565248	4.79695e-06	1.55437e-07	-10.73475697	22.47823325	6.80844559439501	5.31903480828775
CAST	1.582650229	4.79695e-06	1.57539e-07	10.72167513	27.16535248	6.80261191560061	5.31903480828775
AKTIP	-2.389352602	4.79695e-06	1.57759e-07	-10.72031397	16.82555962	6.80200585529243	5.31903480828775
LSR	1.301649656	4.94585e-06	1.64653e-07	10.67875356	29.084353	6.7834303519756	5.30575905925659
IPO11	-1.790245081	4.94585e-06	1.65413e-07	-10.67428369	23.20397478	6.78143036173388	5.30575905925659
PRSS2	1.643381167	5.12787e-06	1.7293e-07	10.63125282	25.25575275	6.76212965852326	5.2900629934343
ANGPTL2	1.21088803	5.24486e-06	1.78778e-07	10.59914166	25.77478397	6.74768592550908	5.28026609985154
DNAJC13	-1.314343068	5.24486e-06	1.79799e-07	-10.59365562	22.69273371	6.74521272804044	5.28026609985154
EIF2A	-1.473610638	5.70189e-06	1.97055e-07	-10.50562423	25.6590376	6.70541254103253	5.24398116528924
XPO1	-1.111607975	6.0178e-06	2.0965e-07	-10.44645175	27.23828266	6.67850513326041	5.22056225001896
PGM2L1	-0.996937556	6.09549e-06	2.14056e-07	-10.42665036	26.25552428	6.66947259436379	5.2149913768803
TBC1D15	-2.651779907	6.39914e-06	2.27406e-07	-10.36921964	18.46903409	6.64319808084215	5.19387838825842
UBE4A	-1.827040659	6.39914e-06	2.30415e-07	-10.35677495	22.45650938	6.63748925178884	5.19387838825842
MIA3	1.179292287	6.39914e-06	2.30534e-07	10.35628625	23.94013432	6.63726501420727	5.19387838825842
CCN1	-1.247122429	6.39914e-06	2.3341e-07	-10.34456034	24.06517057	6.63188054138497	5.19387838825842
ATRN	1.438136636	6.39914e-06	2.34431e-07	10.34043783	27.13598763	6.62998495989477	5.19387838825842
OSBPL10	-2.548475511	6.39914e-06	2.35435e-07	-10.33639877	18.56952946	6.62812897404584	5.19387838825842
WIPI2	-2.403167492	6.39914e-06	2.38264e-07	-10.32512073	17.98307117	6.62294157151182	5.19387838825842
SVIL	-2.220087221	6.39914e-06	2.38987e-07	-10.32226125	22.10280397	6.62162572240675	5.19387838825842
FLRT2	-1.689980604	6.57463e-06	2.47373e-07	-10.28975736	22.58895893	6.60664770402345	5.18212868291117
SPP1	3.979809309	6.782e-06	2.57932e-07	10.25047489	18.87939384	6.58849477433627	5.16864221455793
TM9SF3	-2.066157453	6.782e-06	2.58956e-07	-10.24675916	20.52558547	6.58677402194401	5.16864221455793
GAS6	-1.93409676	7.2113e-06	2.78946e-07	-10.17719782	21.54557259	6.5544798618585	5.14198643681538
SYNE2	-3.011267752	7.2113e-06	2.80614e-07	-10.1716383	18.14649438	6.55189066555615	5.14198643681538
ACOT7	-1.105056079	7.2113e-06	2.81377e-07	-10.16910393	26.70686107	6.55071140505805	5.14198643681538
SMU1	-1.692231847	7.31256e-06	2.87366e-07	-10.14948438	21.83891906	6.54156461715474	5.13593055748248
POFUT1	-1.701810586	7.80439e-06	3.14008e-07	-10.06722369	22.48737734	6.50305928724017	5.10766103622577
KDM1A	-2.053229537	7.80439e-06	3.14621e-07	-10.06542248	22.40487433	6.50221229290237	5.10766103622577
ICOSLG	1.2188858	7.80439e-06	3.15508e-07	10.06281994	24.89583081	6.50098962433805	5.10766103622577
SEMA6B	1.316605192	7.80439e-06	3.17285e-07	10.05762882	22.85280386	6.4985504591672	5.10766103622577
RABGAP1L	-1.51296304	7.80439e-06	3.18533e-07	-10.05400069	22.88736537	6.49684556811515	5.10766103622577
SORD	-1.487130401	7.80439e-06	3.19745e-07	-10.05049266	24.07159453	6.49519623805928	5.10766103622577
MANSC1	1.208765464	7.96776e-06	3.28659e-07	10.02512469	23.51877756	6.48325447049811	5.09866375594046
GPC1	1.083197885	7.98819e-06	3.31728e-07	10.01656032	25.45799721	6.47921786965544	5.09755161393526
ATP13A3	-2.177416047	8.14873e-06	3.40666e-07	-9.992097047	16.21521805	6.46767120881315	5.08891007186988
EPRS1	-1.126273893	8.51672e-06	3.58424e-07	-9.945474819	25.67114801	6.44560291776383	5.06972763060511
RPL15	-1.561427636	8.76853e-06	3.72631e-07	-9.909925517	24.12890884	6.4287210180149	5.05707320781968
CAPZB	-1.149075724	8.76853e-06	3.73909e-07	-9.90680016	26.32617137	6.42723408123975	5.05707320781968
WDFY1	-2.691990966	8.78305e-06	3.76976e-07	-9.899344228	19.37757905	6.42368629806834	5.05635464489648
EPS8L2	-1.612968181	8.8611e-06	3.82795e-07	-9.885374892	21.75746114	6.41703374353519	5.05251236228033
RPS8	-1.331115122	9.05904e-06	3.93871e-07	-9.859406314	23.14825178	6.40464599432064	5.04291782271974
OSMR	-0.979925664	9.11435e-06	3.98817e-07	-9.848063969	24.52396717	6.39922633770031	5.0402742980983
HTATSF1	1.01265427	9.2579e-06	4.07678e-07	9.828111637	25.2187273	6.38968272425154	5.03348751459693
FBXO2	-1.840070131	9.31255e-06	4.1268e-07	-9.817053977	21.98746006	6.38438657813036	5.03093138246746
RHEB	-2.219329648	9.3637e-06	4.17556e-07	-9.806410943	20.83854145	6.37928527141377	5.02855250894719
COL23A1	1.628136007	9.95589e-06	4.46739e-07	9.745386246	21.71238911	6.34994613227081	5.001919910442
CPQ	-1.137005656	1.00281e-05	4.52775e-07	-9.733298253	25.20160265	6.34411756075483	4.99878134391689
TTC39B	-2.060838276	1.01873e-05	4.62803e-07	-9.713593262	19.54762299	6.33460383451021	4.9919409043623
SORT1	1.059447795	1.04213e-05	4.76338e-07	9.687712692	25.46572458	6.32208477114005	4.98207810180322
RBM12	-1.753660814	1.06362e-05	4.89163e-07	-9.663906505	17.01009031	6.31054640017119	4.97321350491703
COPB1	-1.219406772	1.06362e-05	4.94844e-07	-9.653573722	24.90009392	6.30553169120213	4.97321350491703
TGOLN2	1.561360326	1.06362e-05	4.97856e-07	9.648148932	25.36328214	6.3028962545271	4.97321350491703
SEMA7A	-0.982218032	1.06362e-05	4.98015e-07	-9.64786264	24.38902391	6.30275757627819	4.97321350491703
VCAN	1.151947955	1.06443e-05	5.01361e-07	9.641877894	27.28721926	6.29984945207614	4.97288289374969
SPARC	3.098230062	1.07309e-05	5.10301e-07	9.626095961	20.98367609	6.29217358061142	4.96936385225191
COL5A1	1.983313964	1.07309e-05	5.12591e-07	9.622099386	17.08832881	6.29022902336569	4.96936385225191
EEF1A1	-1.440631157	1.07309e-05	5.14498e-07	-9.618788165	29.47343029	6.28861630912439	4.96936385225191
NXPE3	2.789752884	1.07309e-05	5.17402e-07	9.613769603	19.23852927	6.28617189686554	4.96936385225191
LGMN	1.07696031	1.08166e-05	5.27444e-07	9.596644121	28.96099927	6.27782364367392	4.96590923029095
IGSF10	2.239728128	1.08166e-05	5.28695e-07	9.594535689	19.6297463	6.27679479680631	4.96590923029095
MAP1B	-1.185803262	1.08166e-05	5.33063e-07	-9.587214228	25.0933282	6.27322146088807	4.96590923029095
CLU	1.021419373	1.08166e-05	5.33593e-07	9.586330778	30.96758875	6.27278987639532	4.96590923029095
CCT5	0.973462208	1.09268e-05	5.42075e-07	9.572309529	24.78010925	6.26594062151928	4.96150700601194
BGN	0.825406172	1.12233e-05	5.59913e-07	9.543577739	28.26679239	6.25187944898524	4.94987942818939
NCAPH	-2.583517566	1.12452e-05	5.65697e-07	-9.534471447	17.22569342	6.24741612440066	4.94903281607326
MYLK	-1.328858294	1.12452e-05	5.6824e-07	-9.530499958	23.22107857	6.245468198336	4.94903281607326
RAB3GAP2	-2.384937888	1.12452e-05	5.70407e-07	-9.527129523	17.90179736	6.24381515348803	4.94903281607326
WDR1	-1.229823125	1.15938e-05	5.91324e-07	-9.495293316	29.45414456	6.22817449398239	4.93577419574078
CD276	-5.10296102	1.16002e-05	5.96774e-07	-9.621049854	19.96439864	6.22419010628355	4.93553452300174
HTT	-2.307846907	1.16002e-05	5.98117e-07	-9.485212994	21.42143378	6.22321385366335	4.93553452300174
HEATR1	-3.069390568	1.1657e-05	6.06344e-07	-9.473167587	19.98496486	6.21728091557856	4.9334132035293
CALR	0.995916448	1.1657e-05	6.07544e-07	9.471425238	30.53335989	6.21642226379512	4.9334132035293
PODXL2	1.359792809	1.16594e-05	6.10916e-07	9.466549635	24.82446195	6.21401850046839	4.93332379806703
NUP205	-2.330731521	1.21597e-05	6.40521e-07	-9.424939722	19.09848258	6.19346662698938	4.91507713969748
PPM1F	-1.914172578	1.24116e-05	6.57247e-07	-9.402334432	20.10248965	6.18227138755164	4.90617222926834
TMPRSS15	2.831321435	1.30624e-05	6.95349e-07	9.353062988	20.24706188	6.15779716558088	4.88397702130004
KIFAP3	-3.261253625	1.35292e-05	7.23968e-07	-9.317920763	19.98728559	6.14028062956329	4.86872788306664
ATF6B	1.20806248	1.35366e-05	7.28141e-07	9.312921506	24.48747642	6.13778451410369	4.86849040408976
TENM3	0.773812302	1.36016e-05	7.35424e-07	9.30426995	27.90918974	6.1334622013675	4.86641000116659
CPVL	1.138699231	1.39538e-05	7.5836e-07	9.277611367	26.40600144	6.12012458210117	4.85530750606082
UBR1	-1.783873321	1.49604e-05	8.20907e-07	-9.209089183	21.99071431	6.08570604102255	4.82505679447488
HNRNPUL2	-1.143902989	1.49604e-05	8.26727e-07	-9.202999711	24.37202262	6.08263787855763	4.82505679447488
IPO4	-1.451663684	1.49604e-05	8.28899e-07	-9.200739552	23.65381763	6.08149838430489	4.82505679447488
ADGRL3	2.405785555	1.49604e-05	8.29741e-07	9.19986441	20.30227028	6.08105744958105	4.82505679447488
HECTD4	-4.171950177	1.51128e-05	8.42407e-07	-9.188206658	17.97313364	6.07447803302777	4.82065506498633
CCDC80	-0.992768195	1.60269e-05	8.98133e-07	-9.131825765	26.00253036	6.04665934608425	4.79515047284802
RABGAP1	-1.629346141	1.60269e-05	9.02293e-07	-9.127867238	23.32452283	6.04465241188111	4.79515047284802
CCDC194	-1.993994571	1.61311e-05	9.12659e-07	-9.118090598	19.90712987	6.03969145913756	4.79233601651424
LOXL2	-1.047877616	1.62377e-05	9.23212e-07	-9.108258254	28.34766292	6.03469855914944	4.78947548667418
CAPZA2	-1.563573366	1.63721e-05	9.35416e-07	-9.097036498	24.85455888	6.02899520589183	4.78589561136884
TPST1	1.471374118	1.6723e-05	9.60128e-07	9.074786517	16.36387837	6.01767086488956	4.77668581023587
C1R	1.050572547	1.69868e-05	9.8001e-07	9.057326596	25.66067985	6.00876949275377	4.76988842650087
NUCB1	1.800334073	1.72396e-05	9.99394e-07	9.042009039	27.29661277	6.00026326223255	4.7634728150663
ANAPC4	-3.105832952	1.75301e-05	1.02112e-06	-9.022398426	18.73410716	5.99092321748658	4.75621560647755
PKM	-0.923338044	1.77011e-05	1.03602e-06	-9.010112975	30.59727464	5.98463186060835	4.75199974442428
GALNS	1.529120845	1.77031e-05	1.04173e-06	9.005453228	22.13477669	5.98224482873775	4.75195067742293
OSBPL9	-3.054554498	1.77031e-05	1.0465e-06	-9.001584118	19.43266137	5.98026076732529	4.75195067742293
RPL3	-1.65826944	1.77031e-05	1.05094e-06	-8.997996754	25.5354981	5.97842207789444	4.75195067742293
RPL18A	-2.078708564	1.77115e-05	1.05637e-06	-8.993626415	21.47653922	5.97618394087997	4.75174465653231
ZNF622	-1.493366461	1.81168e-05	1.09083e-06	-8.966478995	21.25649185	5.96224292660197	4.74191851002958
CADM1	0.852976935	1.81168e-05	1.09501e-06	8.963251643	25.7697317	5.96058191468232	4.74191851002958
EML2	-0.892257349	1.81168e-05	1.09569e-06	-8.962724941	25.29459813	5.96031230199489	4.74191851002958
SLC38A10	3.882058774	1.81593e-05	1.10332e-06	9.238858548	21.97333274	5.95729850924734	4.74090089656365
FGFR2	1.559218472	1.83253e-05	1.11895e-06	8.94499953	22.1125304	5.95118931937804	4.7369489068763
ADH5	-1.413008564	1.83253e-05	1.12363e-06	-8.941485235	25.69208676	5.94937667400897	4.7369489068763
TLR7	-2.070356613	1.85206e-05	1.14076e-06	-8.928736861	22.03028347	5.94280571547594	4.73234494786638
MED24	-2.261136394	1.87229e-05	1.15844e-06	-8.915793973	17.98035782	5.93612645504942	4.72762688228308
GLCE	1.528258368	1.87982e-05	1.16834e-06	8.908638447	23.29253966	5.9324307542815	4.72588373411361
PLXNB2	0.79683551	1.89589e-05	1.18361e-06	8.897726961	25.66688706	5.92679137425957	4.7221868641387
CD63	0.935351894	1.9871e-05	1.24981e-06	8.852111068	25.79232336	5.90315600477067	4.70178027664691
USP9X	-1.223140342	1.9871e-05	1.25438e-06	-8.849056418	24.0325879	5.90157087905288	4.70178027664691
TBC1D31	-2.610177953	1.9871e-05	1.25717e-06	-8.847201629	16.67395885	5.90060599115264	4.70178027664691
VPS13C	-1.632938917	1.9891e-05	1.26501e-06	-8.842005052	17.5799574	5.89790604134377	4.70134338260885
VPS18	-1.886876308	1.9891e-05	1.26952e-06	-8.839029115	17.71295649	5.89636045286728	4.70134338260885
CHEK2	-2.110246836	2.00237e-05	1.28357e-06	-8.829836571	20.4343074	5.89158044192455	4.69845567005787
WDR36	-1.649442729	2.00428e-05	1.29038e-06	-8.82541915	21.33212162	5.88928237683186	4.69804160717578
CIP2A	-2.314156859	2.03366e-05	1.32494e-06	-8.803378129	21.90192277	5.87780378833768	4.69172165341255
RARRES1	-1.284729272	2.03366e-05	1.32805e-06	-8.801424088	28.11817774	5.87678557382695	4.69172165341255
ISG15	-1.581296393	2.03366e-05	1.33137e-06	-8.799343822	20.54095455	5.87570123330987	4.69172165341255
PRPF8	-1.299140455	2.03366e-05	1.33197e-06	-8.7989713	24.34432959	5.87550555668312	4.69172165341255
RAB2A	-1.234799693	2.06044e-05	1.35525e-06	-8.784550648	23.17486915	5.86798058404737	4.68604002760788
ANAPC1	-1.649950406	2.07771e-05	1.3724e-06	-8.774093496	18.03396906	5.86251929061586	4.68241506995924
CKAP5	-1.604189012	2.09173e-05	1.38749e-06	-8.765011739	23.02585194	5.85777013826689	4.67949437481323
MYADM	-2.026287657	2.14899e-05	1.4339e-06	-8.737725321	22.01936423	5.84348113525297	4.66776560542755
RSL1D1	-1.535067393	2.14899e-05	1.43745e-06	-8.735675127	23.482474	5.84240725279607	4.66776560542755
ZDHHC3	-1.717404089	2.2528e-05	1.51317e-06	-8.693233014	16.95811382	5.82011227758522	4.64727736253798
CALM3	1.591297995	2.25812e-05	1.52304e-06	8.687867823	24.56597424	5.817288690524	4.64625298271528
KLRG2	-1.693275631	2.26943e-05	1.53699e-06	-8.680347883	22.18225455	5.8133289581079	4.64408320841907
XDH	1.099612935	2.28793e-05	1.55589e-06	8.67027433	23.15681481	5.80802111048367	4.6405572670638
LRIG3	1.235046472	2.29851e-05	1.57263e-06	8.66146337	22.29788138	5.80337344384832	4.63855360244864
