id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(pvalue)	-log10(padj)
VIT	5.967260315	1.27616e-10	3.55675e-14	39.71391265	25.36962575	13.4489466598174	9.89409487204048
MUC16	3.02687886	2.3804e-10	1.32687e-13	35.58330843	29.70807913	12.8771716250243	9.62335005840724
CTHRC1	-2.961966271	1.20241e-09	1.00536e-12	-30.03947151	24.42453202	11.9976783979272	8.91994742053928
EDA	7.597275446	1.34217e-09	1.49629e-12	29.05470865	19.76670611	11.824984226529	8.87219247270201
NAAA	-5.724833425	2.84244e-09	3.96698e-12	-26.77112257	22.69208598	11.4015399890675	8.54630869390282
NID1	-2.25707217	2.84244e-09	4.75324e-12	-26.3672174	27.10338887	11.3230102568089	8.54630869390282
AEBP1	-3.274913498	3.01609e-09	5.88424e-12	-25.89801237	24.22487302	11.2303096220509	8.52055570327965
DSC2	2.829043528	3.32616e-09	7.41618e-12	25.39850419	26.42430485	11.1298197378633	8.47805686352125
BGN	1.901272697	1.63563e-08	4.10275e-11	21.98304834	28.26679239	10.3869249458477	7.78631493240789
FBN1	-3.232136159	1.76576e-08	4.92129e-11	-21.6468942	25.10041429	10.3079210422635	7.75306832553693
CDH6	2.382318684	3.42565e-08	1.05023e-10	20.29810177	31.03780705	9.97871558017544	7.46525701114094
NRP2	-1.862268463	8.3552e-08	2.79438e-10	-18.67418534	24.44912917	9.55371453570162	7.07804314985715
LRRC4B	2.35897985	9.56069e-08	3.46402e-10	18.33445772	22.47318331	9.46041960918802	7.01951076333281
PTPRK	1.922604942	1.05239e-07	4.42236e-10	17.9552214	28.41324157	9.35434590679356	6.97782328731139
ADAMTSL3	-1.798319893	1.05239e-07	4.46586e-10	-17.94017533	23.58909639	9.35009489572506	6.97782328731139
KCTD12	-2.564780915	1.05239e-07	4.86896e-10	-17.8078603	23.28503469	9.31256379330184	6.97782328731139
CCN2	-1.973326169	1.05239e-07	4.98623e-10	-17.77158197	25.06996382	9.30222769265394	6.97782328731139
CNTN1	2.619352216	1.53001e-07	7.67562e-10	17.1258133	23.96555361	9.11488653419558	6.81530573066565
NCAM1	1.743981443	1.76809e-07	9.67871e-10	16.78774736	29.17922022	9.01418252256919	6.75249563213485
ANPEP	-2.548949109	1.76809e-07	9.8556e-10	-16.76160437	23.05209676	9.00631693112506	6.75249563213485
TGM2	-3.866518318	2.13019e-07	1.24677e-09	-16.42562922	22.75577851	8.90421365634002	6.67158165840563
ICAM1	-1.567512447	2.46679e-07	1.51252e-09	-16.15415132	25.10933927	8.82029887397651	6.60786782080744
L1CAM	1.467072648	2.48272e-07	1.59149e-09	16.08333881	31.46484509	8.79819608588901	6.60507225721217
IGSF10	3.727905141	2.58308e-07	1.72781e-09	15.96958062	19.6297463	8.76250401676937	6.58786214317994
COL15A1	-3.246404204	2.99236e-07	2.08498e-09	-15.71226069	20.93202482	8.68089810660451	6.52398615926734
CCN1	-1.876921259	3.19948e-07	2.31847e-09	-15.56857993	24.06517057	8.63479851931476	6.49492060026807
PVR	1.35487299	3.68866e-07	2.8554e-09	15.29009299	26.41684195	8.5443330448176	6.43313137375907
EPHB3	2.170153366	3.68866e-07	2.87856e-09	15.2793845	24.25788228	8.54082471378663	6.43313137375907
FAT2	1.312955238	3.7723e-07	3.04896e-09	15.20334579	30.42927364	8.51584827320537	6.42339377638972
LAMA3	-1.279818825	4.44323e-07	3.71507e-09	-14.94470639	29.47314123	8.43003299877357	6.35230120529492
IDS	1.563075333	5.02414e-07	4.34081e-09	14.74376658	24.8965145	8.36242922308952	6.29893826728433
PLCB4	-2.350097067	5.04408e-07	4.52994e-09	-14.68914412	23.48179431	8.34390755027006	6.29721803405712
KLK5	1.724974797	5.04408e-07	4.6392e-09	14.65869617	25.34751205	8.33355690425984	6.29721803405712
RBM12	-2.622420363	5.76518e-07	5.46311e-09	-14.45138364	17.01009031	8.26256005485572	6.23918712864918
IL4I1	-3.869722501	5.99723e-07	5.85014e-09	-14.36536707	19.74532892	8.23283374066997	6.22204929519834
ADAMTS1	-2.043387467	6.24504e-07	6.26593e-09	-14.27954457	23.93711444	8.20301446115932	6.2044647755887
SERPINA3	1.623561947	7.26246e-07	7.48916e-09	14.05878222	27.30994038	8.12556689095512	6.13891624659158
NID2	-1.363567845	7.85734e-07	8.3216e-09	-13.92974571	26.17004692	8.07979316356924	6.10472445381335
TSPAN14	1.562024311	1.00239e-06	1.08955e-08	13.60458368	24.17917848	7.96275283496721	5.99896327458222
MTMR2	-3.107911511	1.03289e-06	1.15149e-08	-13.53871641	16.84537844	7.93873982927046	5.98594592720907
PTPRG	1.38286341	1.58298e-06	1.80886e-08	13.01110756	26.19240026	7.74259504484849	5.8005245721525
TGFBRAP1	-1.993791039	2.07761e-06	2.43199e-08	-12.67517633	22.47823325	7.61403821515331	5.68243597301758
CTSV	1.250763407	2.30218e-06	2.78185e-08	12.52515783	30.35296434	7.55566629128451	5.63786072329936
CHRDL1	1.551162086	2.30218e-06	2.82319e-08	12.508788	23.07662049	7.54925989295657	5.63786072329936
TRIM2	-1.844041314	2.35378e-06	2.95371e-08	-12.45874609	22.98478684	7.52963214666195	5.62823413165869
THBS1	-1.209463141	2.35378e-06	3.01767e-08	-12.43508943	28.98288373	7.52032825462505	5.62823413165869
ST3GAL1	-1.774370596	2.7416e-06	3.59128e-08	-12.24433495	21.91827346	7.44475073307656	5.56199590857819
DCBLD2	1.138287127	2.77129e-06	3.70741e-08	12.20972353	26.9935735	7.43092938297734	5.55731802535101
CKB	-1.372786216	2.94994e-06	4.02862e-08	-12.11975983	26.27474105	7.39484369555186	5.53018681721977
GDA	-1.320366886	3.35791e-06	4.67937e-08	-11.95906992	25.87233942	7.32981261357994	5.47393094817033
PRSS2	1.826068117	3.73549e-06	5.36934e-08	11.81307916	25.25575275	7.27007909455629	5.42765242187046
MYLK	-1.645910916	3.73549e-06	5.41375e-08	-11.80438425	23.22107857	7.2665018032621	5.42765242187046
FBLN7	-3.615971465	3.78798e-06	5.59539e-08	-11.76960476	17.99218143	7.25216963765304	5.42159232267631
SIN3A	-1.893868456	3.7973e-06	5.74269e-08	-11.74228291	23.06255186	7.24088462702775	5.42052509071961
PRSS12	-1.661595115	3.7973e-06	5.83844e-08	-11.72492223	23.63534632	7.23370317855469	5.42052509071961
TUBA1A	-1.268470155	3.7973e-06	6.01366e-08	-11.69393457	27.74935232	7.2208611296605	5.42052509071961
SEMA3C	-1.520703955	3.7973e-06	6.0325e-08	-11.69066052	24.45679986	7.21950266941918	5.42052509071961
NPNT	-2.436234109	3.90279e-06	6.40575e-08	-11.62797386	21.82470216	7.19343001474168	5.40862481646019
GOT2	-1.160664066	3.90279e-06	6.61915e-08	-11.59387642	25.45280718	7.1791977770272	5.40862481646019
KPNA1	-2.461356864	3.90279e-06	6.62109e-08	-11.59357212	19.35269863	7.17907050874491	5.40862481646019
UXS1	-2.408458534	3.90279e-06	6.63518e-08	-11.59136321	21.86737804	7.17814729104425	5.40862481646019
SEMA6D	5.018023239	3.98422e-06	6.88465e-08	11.74819414	21.17712359	7.16211813339287	5.39965668878547
CSPG5	1.841711189	4.04905e-06	7.10954e-08	11.51980521	23.0171274	7.14815849799379	5.39264686028024
WDR62	-2.456996612	4.07905e-06	7.36408e-08	-11.48349622	17.86688399	7.1328815021656	5.38944097117445
CLDN3	1.507847088	4.07905e-06	7.38958e-08	11.47993409	23.49897415	7.1313802448076	5.38944097117445
IGFBP3	-1.521779917	4.27623e-06	7.86598e-08	-11.4157018	26.90969965	7.10424716215977	5.36893894400477
OSMR	-1.121648331	4.84789e-06	9.05263e-08	-11.27234944	24.52396717	7.04322522979432	5.31444724299503
NUP93	-1.450933506	6.21125e-06	1.17716e-07	-11.00844483	22.54206461	6.92916450368627	5.20682099024641
SORL1	1.203944546	6.62198e-06	1.27346e-07	10.93044288	27.07705312	6.89501469188772	5.17901213525758
CEMIP2	-1.772145866	6.74052e-06	1.31504e-07	-10.89870132	24.41730168	6.8810610368966	5.17130659835795
BANK1	-2.392018553	7.09024e-06	1.42299e-07	-10.82108513	17.09533747	6.84679815189047	5.14933906398314
ABCF1	-1.383806632	7.09024e-06	1.43668e-07	-10.81169784	25.86557191	6.8426399540024	5.14933906398314
DLEC1	-1.796118782	7.09024e-06	1.44255e-07	-10.80770387	21.62127664	6.84086912489822	5.14933906398314
PXDN	1.054514582	7.36359e-06	1.51869e-07	10.75740279	30.08676782	6.8185308667094	5.13291040073492
RPL21	-1.376986244	7.46282e-06	1.55995e-07	-10.73126073	22.59787769	6.80688932156355	5.12709703324889
PA2G4	-0.916665713	7.71078e-06	1.634e-07	-10.68616595	27.0286692	6.7867479478036	5.11290168776463
COCH	-1.05351856	7.71078e-06	1.69886e-07	-10.64843223	25.91509476	6.76984240908426	5.11290168776463
GPRC5C	-1.307477	7.71078e-06	1.71998e-07	-10.63647562	24.34491817	6.76447660305765	5.11290168776463
IFITM3	-1.797259703	7.71078e-06	1.7259e-07	-10.63315731	21.86582282	6.76298437125484	5.11290168776463
PDGFD	-1.705834924	7.71078e-06	1.73525e-07	-10.62793339	23.79980728	6.7606379469256	5.11290168776463
UBE4B	1.108038503	7.71078e-06	1.76847e-07	10.60962072	25.10242239	6.7524023030785	5.11290168776463
LRP2	2.355904843	7.71078e-06	1.77856e-07	10.60413025	24.59150979	6.74993147923874	5.11290168776463
LRBA	-1.401929938	7.71078e-06	1.78371e-07	-10.60134274	24.13258978	6.74867575289569	5.11290168776463
CACHD1	0.99349843	8.375e-06	1.9607e-07	10.51042221	25.98359485	6.70758885116217	5.07701518429112
ASNS	-1.788797347	8.58424e-06	2.03436e-07	-10.47515614	22.96649949	6.69157219193481	5.06629814877526
ALDH1A1	-1.272331896	8.58424e-06	2.07492e-07	-10.45631685	25.99081403	6.68299864315831	5.06629814877526
LTBP1	-1.414783911	8.58424e-06	2.09846e-07	-10.44556376	23.69672125	6.67809930472023	5.06629814877526
XDH	1.324251452	8.58424e-06	2.1074e-07	10.44151357	23.15681481	6.67625302428499	5.06629814877526
CSE1L	-1.004345937	8.58424e-06	2.12931e-07	-10.43166274	28.9589867	6.67176110629835	5.06629814877526
PAICS	-1.005587704	8.9415e-06	2.26235e-07	-10.37410941	24.32123798	6.64544020608159	5.04858961911484
CAPNS1	-2.09994003	8.9415e-06	2.26777e-07	-10.3718425	21.09909603	6.64440099422183	5.04858961911484
LAMB3	-1.659141399	9.01867e-06	2.31248e-07	-10.35336234	25.22351422	6.63592201466556	5.04485750394914
AOC3	-1.551984761	9.10399e-06	2.35973e-07	-10.33424287	22.16068152	6.62713768610543	5.04076822798626
FBLN1	-1.177670177	9.23496e-06	2.4466e-07	-10.30014226	28.97670296	6.61143702860192	5.03456498130841
PLXDC2	0.923625895	9.23496e-06	2.45488e-07	10.29696068	28.36661207	6.60996973230336	5.03456498130841
MATN2	1.70054897	9.23496e-06	2.47089e-07	10.29083781	21.97283798	6.60714658825084	5.03456498130841
AHCY	-0.954164088	9.29013e-06	2.54338e-07	-10.26365106	27.15426676	6.5945887481318	5.03197820873105
SF3B4	-1.918725679	9.29013e-06	2.55832e-07	-10.25815014	21.41077727	6.59204513400035	5.03197820873105
FXR1	-1.055416678	9.29013e-06	2.56333e-07	-10.25631288	23.79025515	6.59119547967085	5.03197820873105
CD109	1.183030576	9.52786e-06	2.65548e-07	10.22320072	25.81049512	6.57585696516269	5.02100463289326
ITSN2	1.420679856	9.62286e-06	2.70878e-07	10.20460917	21.687932	6.56722626579218	5.01669583257539
COL4A2	-1.311537224	9.66132e-06	2.74653e-07	-10.19167525	27.90478422	6.56121565287299	5.01496353305115
CKAP5	-1.858109756	9.97919e-06	2.86471e-07	-10.15239083	23.02585194	6.54291933592151	5.00090470849286
FBXO2	-1.898764565	1.01219e-05	2.93387e-07	-10.13019771	21.98746006	6.53255913368751	4.99473795764793
HNRNPD	-0.978463544	1.01547e-05	2.97168e-07	-10.11830309	26.88975926	6.52699795861151	4.99333290241861
HMGN5	1.437573814	1.02741e-05	3.03527e-07	10.09865668	25.20832941	6.51780267055426	4.98825621151057
ACO2	-1.718690188	1.04531e-05	3.12353e-07	-10.07211149	23.1520672	6.50535431850877	4.98075489488871
LRIG3	1.435229239	1.04531e-05	3.14642e-07	10.06535848	22.29788138	6.50218330602685	4.98075489488871
PLCG2	-2.884960713	1.06633e-05	3.23941e-07	-10.03845789	18.78586881	6.48953408148384	4.97210837223218
PALLD	-2.47571839	1.18285e-05	3.64379e-07	-9.930392576	21.24546632	6.43844666036787	4.92707032578851
EML2	-0.987577328	1.18285e-05	3.68458e-07	-9.92021412	25.29459813	6.43361200959	4.92707032578851
CFB	-1.167951163	1.18285e-05	3.69228e-07	-9.918307461	27.80020473	6.43270537215208	4.92707032578851
PRCP	0.982325253	1.18524e-05	3.74928e-07	9.904316207	25.72012289	6.42605212481875	4.92619370018377
NECTIN1	1.12280901	1.18524e-05	3.80282e-07	9.891380104	25.42741573	6.41989423069065	4.92619370018377
USO1	1.114670681	1.18524e-05	3.8079e-07	9.890162768	25.91531928	6.41931446522938	4.92619370018377
SERPINB7	-1.197115728	1.18524e-05	3.83186e-07	-9.884444745	26.07557139	6.41659036659197	4.92619370018377
MFGE8	1.308098225	1.25088e-05	4.085e-07	9.826283626	29.351683	6.38880793913157	4.90278435124785
CASTOR1	-2.213744897	1.25088e-05	4.11383e-07	-9.819908108	17.87103062	6.38575365906506	4.90278435124785
CD82	1.2519814	1.25216e-05	4.15292e-07	9.811335642	27.5317678	6.38164643486489	4.90234017377941
INHBB	1.346780245	1.29928e-05	4.34541e-07	9.770357767	25.25108973	6.36196924054165	4.88629724665516
RPL27	-1.616055266	1.30671e-05	4.47317e-07	-9.744219802	25.81091078	6.34938459642628	4.8838207853149
IARS1	-1.271890394	1.30671e-05	4.47927e-07	-9.742992005	24.36559833	6.34879275850285	4.8838207853149
RPL22	-1.614682664	1.30671e-05	4.47951e-07	-9.742944784	25.23322948	6.34876948955871	4.8838207853149
FSCN1	-1.264469698	1.32258e-05	4.57077e-07	-9.724787254	25.18003992	6.34001063175026	4.87857804896556
CHST3	1.477013204	1.35938e-05	4.73586e-07	9.692910582	22.16600956	6.32460114457191	4.86665912396322
ST14	1.034066351	1.38528e-05	4.86637e-07	9.668541839	24.44880017	6.31279487385785	4.85846243586694
APLP2	0.791344487	1.38528e-05	4.90329e-07	9.661774949	29.24554101	6.30951242009765	4.85846243586694
INPP5J	-2.468408454	1.40042e-05	4.99594e-07	-9.645033239	16.76161892	6.30138278603557	4.85374169551654
CCDC80	-1.046729025	1.40667e-05	5.09113e-07	-9.628176169	26.00253036	6.29318581328248	4.85180777462536
NXPE3	2.792778125	1.40667e-05	5.11389e-07	9.624194889	19.23852927	6.29124861790272	4.85180777462536
NOP56	-1.217817966	1.40667e-05	5.13582e-07	-9.620376633	23.01907822	6.28939020580693	4.85180777462536
MAP1B	-1.1812309	1.51054e-05	5.55717e-07	-9.550246697	25.0933282	6.25514631746104	4.82086776986156
PTPRJ	-0.920987745	1.52632e-05	5.65776e-07	-9.534348559	26.82320848	6.24735547909294	4.81635440500178
ANGPTL1	-3.230106316	1.55756e-05	5.85251e-07	-9.504410188	20.86517783	6.23265783556537	4.80755521454551
HEG1	1.180098913	1.55756e-05	5.86037e-07	9.503223998	26.1009947	6.23207496352362	4.80755521454551
ARSJ	-1.778831926	1.56998e-05	5.95086e-07	-9.489695052	20.38558273	6.22542026683194	4.80410588003979
ALOX15B	1.261886028	1.58747e-05	6.06142e-07	9.473461013	25.26637158	6.21742562238121	4.79929447325335
SIRPA	1.362006013	1.64086e-05	6.31099e-07	9.437954873	24.19653798	6.19990250798055	4.78492847185441
RPS16	-1.038634752	1.69633e-05	6.57161e-07	-9.402449457	24.58164941	6.18232821819402	4.77048965724568
ADH5	-1.478855964	1.77169e-05	6.91295e-07	-9.358166043	25.69208676	6.16033658427229	4.7516122661212
SORCS2	-1.259780422	1.8324e-05	7.20089e-07	-9.322596311	22.84283449	6.14261382326295	4.73697971689595
SDC1	1.672543843	1.89494e-05	7.49949e-07	9.287286035	24.77311181	6.1249682696372	4.72240453666237
CADM1	0.883060033	1.89894e-05	7.56823e-07	9.279370836	25.7697317	6.12100567811089	4.72148875726434
CTH	-2.095541805	2.01483e-05	8.08627e-07	-9.222089906	17.87897609	6.09225176169732	4.69576159129782
CDK1	-1.06169225	2.05088e-05	8.28811e-07	-9.200830454	23.46994468	6.08154449359353	4.68805975009603
HNRNPU	-1.000374196	2.1104e-05	8.58747e-07	-9.170299621	26.92946432	6.06613476712101	4.67563522179771
SDHA	-1.786086604	2.11951e-05	8.68363e-07	-9.160734811	21.66057413	6.06129868963743	4.67376453005845
AGRN	0.747163981	2.20523e-05	9.13265e-07	9.117521828	31.06626871	6.03940318595018	4.65654610800039
CD55	-1.810955441	2.20523e-05	9.15773e-07	-9.115176474	20.97154828	6.03821216504928	4.65654610800039
SLITRK2	1.769205864	2.22197e-05	9.28917e-07	9.102992176	19.16313102	6.0320230890767	4.6532618089966
DDX5	-1.537758448	2.22354e-05	9.3577e-07	-9.096713308	22.6279363	6.02883088203687	4.65295505347701
S100A11	2.11488108	2.25466e-05	9.55909e-07	9.079896078	25.23641475	6.01958344943826	4.64691893993093
DDX21	-1.345077601	2.25466e-05	9.64278e-07	-9.071110237	24.14240118	6.01579774155298	4.64691893993093
YARS1	-1.760625548	2.25466e-05	9.67721e-07	-9.068073818	21.96341951	6.01424983445353	4.64691893993093
NTN1	-1.099778053	2.26495e-05	9.78448e-07	-9.058684389	26.85263289	6.00946225014205	4.64494138083162
C1S	1.277829636	2.29447e-05	9.97594e-07	9.042198549	24.39660525	6.00104617157315	4.63931761629559
AIFM1	0.847103807	2.34664e-05	1.02682e-06	9.017675471	25.80836494	5.98850568089946	4.62955353077016
PPM1F	-1.834593349	2.34898e-05	1.03439e-06	-9.011444639	20.10248965	5.98531568666383	4.62912068093487
LPL	-1.747556942	2.39803e-05	1.06267e-06	-8.988593145	17.81569764	5.97360157971892	4.62014538806246
PYGL	-1.380787022	2.46341e-05	1.09851e-06	-8.960557169	25.4124825	5.95919598523864	4.60846329992748
TSC1	-1.630305762	2.52382e-05	1.13248e-06	-8.934869652	16.56407843	5.94596945904258	4.59794162240506
SDC4	1.451876652	2.53726e-05	1.14558e-06	8.925183596	30.4007002	5.94097457705914	4.59563502714971
DCXR	-2.242235762	2.61995e-05	1.19022e-06	-8.89304872	19.18546954	5.92437275629214	4.58170699682197
CP	0.935170494	2.6206e-05	1.19782e-06	8.887707781	31.62925292	5.9216084397765	4.58159926331511
SCG3	2.544259568	2.70833e-05	1.24547e-06	8.855022445	19.811667	5.90466672897964	4.56729841958536
CHD8	-3.859559395	2.73091e-05	1.26347e-06	-8.843024019	18.35699076	5.89843506556768	4.56369261225405
TOP2B	-1.04629303	2.76709e-05	1.28792e-06	-8.827013723	24.91449916	5.89011111262651	4.55797671513888
BOC	0.998664231	2.78388e-05	1.30522e-06	8.815880759	26.77536438	5.88431628010092	4.55534948905466
C1RL	1.376788493	2.78388e-05	1.31318e-06	8.810808961	23.48078681	5.88167574028612	4.55534948905466
ACSS2	-1.400845534	2.78388e-05	1.31901e-06	-8.807118563	23.1364442	5.87975191186201	4.55534948905466
HMGB2	-1.126978372	2.95848e-05	1.40998e-06	-8.751668577	27.70362074	5.85078704759373	4.52893136230686
FH	-0.917001937	2.98702e-05	1.43191e-06	-8.738874967	25.25586383	5.84408427793019	4.52476186950817
TSPAN4	1.883411593	3.02151e-05	1.45686e-06	8.724570207	23.20228527	5.83658218065882	4.51977596407062
PSAT1	-0.866397104	3.0677e-05	1.48768e-06	-8.707258488	27.42484889	5.82749047549701	4.51318711366537
FUBP1	-1.757304597	3.2234e-05	1.57378e-06	-8.660863392	20.26923099	5.80305597811663	4.49168579842382
PLEKHG3	-1.575826754	3.2234e-05	1.58115e-06	-8.657017525	17.28032108	5.80102692761229	4.49168579842382
PGGHG	-2.392239125	3.2466e-05	1.60722e-06	-8.643571123	18.4224628	5.79392467193204	4.48857121568377
HNRNPK	-1.18364189	3.2466e-05	1.61063e-06	-8.641829982	24.05235799	5.79300421588986	4.48857121568377
RPL24	-1.363796775	3.27299e-05	1.63285e-06	-8.630580897	22.27442083	5.78705370942401	4.48505532159436
TGFB1	-2.63324529	3.27407e-05	1.64251e-06	-8.625739555	21.04911502	5.7844919776698	4.48491203955794
PCDHGC3	0.911770417	3.30364e-05	1.66655e-06	8.613822307	23.57028482	5.77818165206145	4.48100728415182
IPO8	-1.174053678	3.34656e-05	1.69753e-06	-8.598735578	23.83300148	5.7701825418078	4.47540138418646
SYNCRIP	-0.881631414	3.40578e-05	1.74199e-06	-8.577589182	26.11793524	5.7589543424152	4.46778340918371
H2BC18	-1.090926799	3.40578e-05	1.74656e-06	-8.575452432	25.83407242	5.75781649034622	4.46778340918371
GYG1	-1.379708648	3.41941e-05	1.76307e-06	-8.567765245	24.09746233	5.75373044435966	4.46604882255465
LSM14A	-2.402287952	3.53191e-05	1.83092e-06	-8.536977006	18.49944457	5.73733063129502	4.4519903716294
CCDC106	-2.945158677	3.59573e-05	1.87403e-06	-8.518044555	19.10290061	5.72722346108422	4.44421292648065
BCAT1	-2.665313373	3.61546e-05	1.89439e-06	-8.509264284	20.55757604	5.72253060748055	4.44183643896356
CLSTN1	0.839443937	3.67946e-05	1.93893e-06	8.490399569	32.23448635	5.71243786970546	4.43421591399726
ASS1	-0.915242432	3.67946e-05	1.94843e-06	-8.486437572	25.57503712	5.71031519221146	4.43421591399726
GALNS	1.437920103	3.74287e-05	1.99244e-06	8.468344587	22.13477669	5.70061474800525	4.4267952568458
TMEM132A	0.941895622	3.77931e-05	2.02237e-06	8.456281708	26.16721062	5.69413938570936	4.42258748337602
CA8	-1.843914016	3.7863e-05	2.03667e-06	-8.450587527	22.67075619	5.69107933368476	4.42178497854368
SEMA5B	0.977723645	3.91781e-05	2.11833e-06	8.418860815	24.58298507	5.67400638322039	4.40695662958487
UNC5C	1.479246766	4.01926e-05	2.18511e-06	8.39387251	23.08729261	5.66052669544846	4.39585389902991
FN1	-1.23623778	4.01926e-05	2.19558e-06	-8.39002739	33.43923946	5.65845073395218	4.39585389902991
EPS8L2	-1.364490402	4.13809e-05	2.27206e-06	-8.362532699	21.75746114	5.64358020406804	4.38320006802545
PCDH17	-3.46897512	4.13809e-05	2.28356e-06	-8.358485254	19.68556378	5.64138757292206	4.38320006802545
GPC1	0.901933089	4.21148e-05	2.3358e-06	8.340366357	25.45799721	5.6315643458982	4.37556525739919
MANBA	-0.85917802	4.51388e-05	2.5161e-06	-8.281001408	27.65045422	5.59927210226288	4.34544999067929
SORBS2	-4.363235144	4.87224e-05	2.72943e-06	-8.316243241	18.62421007	5.56392803929668	4.31227132708526
RPL7	-1.469104248	5.09958e-05	2.871e-06	-8.176406834	23.12348971	5.54196680750349	4.29246559080276
CEP44	1.449440124	5.10649e-05	2.90304e-06	8.167653363	25.12705045	5.53714698013126	4.29187751423098
WDR82	-1.192406572	5.10649e-05	2.90864e-06	-8.166132378	22.87211173	5.53631002770052	4.29187751423098
CELSR2	0.874458612	5.10649e-05	2.91759e-06	8.16371284	27.21515219	5.53497573823015	4.29187751423098
ANKRD28	-1.836172454	5.13832e-05	2.96601e-06	-8.150745035	16.42254236	5.52782738906708	4.28917885259854
SUCO	2.360362019	5.13832e-05	2.99109e-06	8.144119722	19.79192314	5.52417051912672	4.28917885259854
GALNT10	1.499637078	5.13832e-05	2.99293e-06	8.143635664	22.65102619	5.52390344051672	4.28917885259854
PGD	-0.864780797	5.13832e-05	3.00368e-06	-8.140815397	27.43329345	5.52234633719278	4.28917885259854
NUP133	-1.761348817	5.13832e-05	3.00738e-06	-8.139846569	17.02773106	5.52181169279196	4.28917885259854
CDKN2AIP	-2.378694487	5.15987e-05	3.03437e-06	-8.13282051	20.2056209	5.51793146403677	4.28736124003827
PRDX1	-0.736266655	5.17611e-05	3.05835e-06	-8.126635126	28.16407894	5.51451281507456	4.28599650284063
RPL18	-1.531052492	5.23788e-05	3.10944e-06	-8.113626367	23.40432992	5.50731781895025	4.28084445549742
GART	-0.998106364	5.24013e-05	3.12538e-06	-8.109614889	24.88229137	5.50509717132151	4.2806579386685
PARD6B	-2.213633478	5.25333e-05	3.15877e-06	-8.10128273	19.92323202	5.50048199529375	4.27956531713378
CTPS1	-1.558390089	5.25333e-05	3.18459e-06	-8.094903172	21.45219135	5.49694647296734	4.27956531713378
FBLN5	-1.947067955	5.25333e-05	3.18919e-06	-8.093773121	20.83703997	5.49631960634703	4.27956531713378
LAMP2	1.012795873	5.25333e-05	3.19182e-06	8.093126698	26.37804033	5.49596160830218	4.27956531713378
EIF2A	-1.13170045	5.39939e-05	3.29562e-06	-8.068087566	25.6590376	5.48206287022044	4.26765530213965
CPSF2	-1.118526602	5.55275e-05	3.4047e-06	-8.042665647	22.45230764	5.46792114926793	4.25549187921329
XRN1	-2.371960594	5.58176e-05	3.44145e-06	-8.03429642	18.88671376	5.46325853582457	4.25322884088867
ANXA5	-0.867454969	5.58176e-05	3.4536e-06	-8.031550416	26.65699117	5.46172796435179	4.25322884088867
SERPING1	1.164444074	5.64612e-05	3.50916e-06	8.019124508	23.28895659	5.45479682969484	4.24824989579873
EIF1AX	-1.2083715	5.67564e-05	3.54533e-06	-8.011147802	21.8162965	5.45034333438534	4.24598515919268
TLL1	1.574178679	5.67564e-05	3.55914e-06	8.008123595	23.2594238	5.44865492853686	4.24598515919268
PPP3CA	-1.290534778	5.6779e-05	3.58403e-06	-8.002708334	22.2693914	5.44562836374766	4.24581226060034
TRPS1	-2.030828368	5.6779e-05	3.59221e-06	-8.000936355	18.67370416	5.44463828247931	4.24581226060034
RPL15	-1.259865127	5.67929e-05	3.61513e-06	-7.995996281	24.12890884	5.44187608086806	4.24570595449243
RCC2	-1.027330113	5.67929e-05	3.62474e-06	-7.993933649	26.64871236	5.44072313960745	4.24570595449243
CRISPLD1	-2.380194323	5.69422e-05	3.65225e-06	-7.988064384	22.16952869	5.43743950224825	4.244565757607
EEF1A1	-1.195470175	5.69422e-05	3.68138e-06	-7.981900374	29.47343029	5.43398935142447	4.244565757607
ANXA3	-1.188461755	5.69422e-05	3.68188e-06	-7.981796253	25.72558972	5.4339303701468	4.244565757607
ECT2	-2.347844957	5.79787e-05	3.76506e-06	-7.96448194	16.47830066	5.42422809849083	4.23673152663463
GDF15	-1.748577196	5.82798e-05	3.80086e-06	-7.957155851	19.65266984	5.420118126805	4.23448194727688
LGI2	1.077012506	5.85437e-05	3.83438e-06	7.950360589	22.20922728	5.4163048492761	4.2325198333405
RPS9	-1.424393577	5.86854e-05	3.86002e-06	-7.945207483	24.18238837	5.4134104451036	4.23146993091769
CPOX	-1.162751505	5.93914e-05	3.92301e-06	-7.932699897	22.06889063	5.40638058482502	4.22627643722326
FST	0.907111753	5.99934e-05	3.97949e-06	7.921666114	25.39730071	5.40017258229263	4.22189652463704
PKM	-0.809653632	6.1385e-05	4.08891e-06	-7.900758277	30.59727464	5.3883924484903	4.21193773982126
CBS	-1.173994114	6.23141e-05	4.16817e-06	-7.885985121	23.98380226	5.38005457652324	4.20541367309452
NOL4L	-2.900131426	6.37763e-05	4.2846e-06	-7.864817276	18.50588327	5.36808971654159	4.19534068007886
GYS1	-1.998243072	6.37763e-05	4.30152e-06	-7.861790836	19.85365913	5.36637805349803	4.19534068007886
MBTPS1	0.870750979	6.45763e-05	4.37348e-06	7.849067569	25.15091786	5.35917285517028	4.18992684218688
RPL26	-1.364655576	6.48092e-05	4.41789e-06	-7.84132571	21.71730971	5.35478510172573	4.18836333941292
LRRC59	-1.191368955	6.48092e-05	4.42538e-06	-7.840028161	22.68780824	5.35404943122211	4.18836333941292
