id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(pvalue)	-log10(padj)
NPR3	-5.505495811	4.9023e-11	6.93003e-15	-49.34161309	21.85051732	14.1592648853296	10.3096001152875
CDK6	-3.450556724	3.58289e-10	1.01297e-13	-39.13798673	21.84637205	12.9944034164634	9.44576652510945
NIBAN1	2.317999387	1.41103e-09	5.984e-13	33.55805362	24.32257204	12.2230084151436	8.85046375258445
NT5E	5.021261626	7.02343e-09	4.28542e-12	28.28276158	19.60344133	11.3680066078729	8.15345074167763
UGDH	1.098948356	7.02343e-09	4.96426e-12	27.92298921	27.16125409	11.3041454806769	8.15345074167763
CRYAB	1.276102552	8.72798e-09	7.49014e-12	26.94007818	29.81226782	11.1255100647225	8.05908625759611
PLCD3	1.889040057	8.72798e-09	9.83566e-12	26.30766062	24.05731828	11.0071964924055	8.05908625759611
PLOD2	2.23583313	8.72798e-09	1.00375e-11	26.26108634	23.97275802	10.9983744417133	8.05908625759611
CRABP2	-1.557545232	8.72798e-09	1.2064e-11	-25.84306432	25.40685436	10.9185086714743	8.05908625759611
JAG1	-3.125717638	8.72798e-09	1.23381e-11	-25.7924366	23.06789131	10.9087517141316	8.05908625759611
NAV2	-2.005488443	1.31476e-08	2.22273e-11	-24.49970151	22.76134151	10.6531132888222	7.88115351727944
EGLN1	1.809022173	1.31476e-08	2.2303e-11	24.4924148	23.6364457	10.6516367156148	7.88115351727944
PYGL	0.953784703	1.83745e-08	3.59072e-11	23.49281953	27.24919854	10.4448184593117	7.73578446994148
S100A9	3.510987864	1.83745e-08	3.63645e-11	23.46679807	22.01295677	10.4393223794588	7.73578446994148
HMGCS1	-1.946529839	1.90989e-08	4.04981e-11	-23.24655351	25.22601725	10.3925653515723	7.71899164519662
DPYSL2	-1.750847517	2.55152e-08	5.77104e-11	-22.53590963	23.10165676	10.2387459155165	7.59320102311635
S100A2	-1.500437521	2.74649e-08	6.73517e-11	-22.23250374	27.76903624	10.1716514379321	7.56122197791068
ARHGDIB	1.503261989	2.74649e-08	6.98853e-11	22.16056312	24.70941822	10.1556141661752	7.56122197791068
S100A16	2.668740462	3.44337e-08	9.33703e-11	21.60382095	22.45456935	10.029791245797	7.46301630859804
MVP	2.24141556	3.44337e-08	9.73527e-11	21.52466879	21.85688277	10.0116519991636	7.46301630859804
NAP1L1	-0.952811478	3.96776e-08	1.17787e-10	-21.16707561	26.68565022	9.9289026394285	7.40145460512369
CAPN6	-4.303955213	4.68068e-08	1.45568e-10	-20.77630056	19.36574892	9.83693408485014	7.32969104889278
CLIC4	1.115999175	5.28549e-08	1.77193e-10	20.41966858	26.14935336	9.7515534388904	7.27691474450951
FN1	2.543766794	5.28549e-08	1.79321e-10	20.49937819	24.68437803	9.74636884791649	7.27691474450951
CA2	1.33442453	5.70459e-08	2.01604e-10	20.18870457	29.73076901	9.69550085535799	7.24377556371487
SCEL	0.974423826	6.2302e-08	2.28987e-10	19.9632302	25.17689096	9.64018917263183	7.20549801152667
CNN3	-1.024103083	6.48069e-08	2.47355e-10	-19.82779068	27.86674946	9.60667930644206	7.18837875227148
S100A8	3.423993756	8.55999e-08	3.38818e-10	19.2844436	20.52863914	9.47003352545756	7.06752674267651
AIF1L	-2.103561072	9.81537e-08	4.02383e-10	-18.99349111	21.76944396	9.39536037577059	7.00809332459891
CD44	1.541143443	9.94172e-08	4.21616e-10	18.91519886	24.16233115	9.37508291634423	7.00253847255563
TRHDE	-1.05049949	1.0479e-07	4.59216e-10	-18.7727466	24.7238135	9.33798298866179	6.97968015964269
CYRIA	1.736419585	1.47553e-07	6.67472e-10	18.16089187	21.76839275	9.17556694794173	6.83105195613894
CDH6	-1.202900538	1.58091e-07	7.421e-10	-17.99092012	25.28335015	9.12953756841108	6.80109285341753
ITGA3	1.035492089	1.58091e-07	7.5984e-10	17.95323926	26.24149062	9.11927784776206	6.80109285341753
PPIC	-2.113543868	1.76994e-07	8.75712e-10	-17.72839839	21.5119734	9.05763869905551	6.75204145573457
ASS1	-0.950958367	1.81769e-07	9.25031e-10	-17.64230836	27.34187591	9.03384371277086	6.74048018204318
FAT2	-1.156364632	2.04406e-07	1.06913e-09	-17.41670227	25.30204594	8.97096948389318	6.68950636035412
DPYSL5	-3.560539711	2.15075e-07	1.15534e-09	-17.29696593	20.25830254	8.93729019032198	6.66741006842725
ACSF2	1.099624538	2.27419e-07	1.2865e-09	17.13219447	24.16015065	8.89059020945363	6.643173254466
LNPEP	-0.790555849	2.27419e-07	1.34748e-09	-17.06168921	25.50489388	8.87047767211829	6.643173254466
EHD4	0.929018649	2.27419e-07	1.40037e-09	17.00327819	25.77973589	8.8537572016588	6.643173254466
SLC34A2	-0.887261795	2.27419e-07	1.41752e-09	-16.98483997	26.74617877	8.84847080486655	6.643173254466
NDRG1	0.834243564	2.27419e-07	1.42883e-09	16.9728183	26.17728389	8.84501943982614	6.643173254466
PDCD4	1.032214689	2.27419e-07	1.43145e-09	16.97005259	25.23858191	8.84422381711729	6.643173254466
FSCN1	-0.973452325	2.27419e-07	1.44876e-09	-16.95188599	25.20085205	8.8390035533201	6.643173254466
PKM	0.676226869	2.27419e-07	1.47884e-09	16.92087541	33.10562803	8.83007881104434	6.643173254466
IVNS1ABP	1.709169474	2.27663e-07	1.51261e-09	16.8868594	24.51025343	8.82027303277076	6.64270754558831
TAGLN	-2.576797115	2.28935e-07	1.55342e-09	-16.84682697	21.81194182	8.80871110768302	6.64028780651776
DHX29	-0.93622578	2.41471e-07	1.67261e-09	-16.7361366	23.50812705	8.77660531103572	6.6171350193482
CYP4F11	2.357369896	2.62492e-07	1.88327e-09	16.55993276	21.05031152	8.72508741173899	6.58088392810107
LMCD1	-0.764812004	2.62492e-07	1.89243e-09	-16.55276013	26.40144119	8.72298017585747	6.58088392810107
PPL	1.106689929	2.71099e-07	1.99352e-09	16.47603312	27.73322547	8.70037940291803	6.566872084394
ATP2B4	-0.932555161	2.71099e-07	2.03113e-09	-16.44855504	24.6023566	8.69226227921664	6.566872084394
HMGA1	1.474514278	2.75654e-07	2.10423e-09	16.39669408	23.47129528	8.67690679195575	6.5596357011157
IRF2BP2	-1.16441495	2.95857e-07	2.30027e-09	-16.26669957	23.71380312	8.63822118457892	6.52891815082365
BCAT1	-3.471627809	3.48135e-07	2.75595e-09	-16.06592783	21.75597884	8.55972866590849	6.45825231241593
CPOX	1.040306969	3.64281e-07	2.93526e-09	15.9158032	23.7283423	8.53235342369604	6.4385634798982
DHCR24	1.185802837	3.80033e-07	3.11591e-09	15.83089977	24.27229193	8.50641509498787	6.42017868997361
CDK4	-1.29323007	3.84478e-07	3.24245e-09	-15.77453799	23.73599409	8.48912671220349	6.41512850567257
GGH	-1.388200285	3.84478e-07	3.26105e-09	-15.76645558	23.71278999	8.48664254232939	6.41512850567257
GMDS	0.904889276	4.32224e-07	3.72712e-09	15.57875667	24.59664532	8.4286266242843	6.36429112181608
AHNAK2	1.270084022	4.39117e-07	3.84864e-09	15.53398526	26.04576226	8.41469271070991	6.35741974926938
ANXA9	1.683076017	4.39822e-07	3.91699e-09	15.50946683	23.00302823	8.40704753719616	6.35672305091966
NUF2	-1.617276067	4.40161e-07	3.98223e-09	-15.48649396	23.67452968	8.39987366021866	6.35638844028139
CENPF	-1.427815857	4.54012e-07	4.17172e-09	-15.42200883	22.76904763	8.37968484850431	6.3429326681453
MB21D2	-2.574305185	5.31584e-07	4.95964e-09	-15.18417297	20.644844	8.30454984602746	6.27442809924225
CSTB	0.895229698	5.66427e-07	5.36481e-09	15.07732705	26.27268375	8.27044565439006	6.24685605321459
MEX3A	-1.500441824	6.28913e-07	6.04553e-09	-14.91609747	21.6619835	8.21856561937135	6.20140942805741
USP9X	-0.967465328	6.42392e-07	6.26591e-09	-14.86807969	24.71728632	8.2030158473707	6.19219987616258
CKAP4	-0.77126443	6.42772e-07	6.42134e-09	-14.83529876	26.32712205	8.19237433425504	6.19194304993973
CALD1	-0.935438701	6.42772e-07	6.45135e-09	-14.82906977	27.56151941	8.19034939603103	6.19194304993973
MCM4	-0.759938869	6.62022e-07	6.73813e-09	-14.77106634	26.11341341	8.17146061434955	6.17912757805298
CPD	1.137241096	6.87264e-07	7.0922e-09	14.70303225	24.39399518	8.14921902579649	6.1628764045426
CKMT1A	1.181560134	6.89446e-07	7.21218e-09	14.68080852	24.33817488	8.14193344278835	6.16149974373094
RRBP1	-0.648459779	7.04398e-07	7.46817e-09	-14.63470087	26.59829201	8.12678580464615	6.15218188579703
SOX9	-1.823620822	7.50485e-07	8.06289e-09	-14.53386785	20.19943267	8.09350926513168	6.12465798361036
SYNPO	-3.083121071	7.53568e-07	8.21918e-09	-14.50870249	20.48591813	8.08517150840144	6.122877551986
LIMA1	1.161491184	7.53568e-07	8.30906e-09	14.49446323	25.03282378	8.08044810496486	6.122877551986
DYSF	3.075374162	7.57898e-07	8.5372e-09	14.45905571	18.15628531	8.0686845442924	6.12038923898259
LDHA	0.600741101	7.57898e-07	8.57109e-09	14.45388291	30.50727944	8.06696394460146	6.12038923898259
KPNA2	-0.734371995	7.6421e-07	8.7505e-09	-14.42686431	26.85562883	8.05796713085917	6.11678728368974
ISYNA1	-1.368835304	7.79886e-07	9.08727e-09	-14.37772758	24.26418597	8.04156656804431	6.10796887575734
NEMP1	-3.058298924	7.79886e-07	9.15048e-09	-14.36872465	20.44089552	8.03855612386976	6.10796887575734
PTGS1	-2.669011896	7.81714e-07	9.28243e-09	-14.3501462	21.55196249	8.03233831716007	6.10695211003559
SNCG	1.470067688	8.47601e-07	1.01846e-08	14.23030492	23.00710276	7.99205602323761	6.07180853958014
ATP6V1C1	0.682808521	8.62842e-07	1.04897e-08	14.19235658	25.53332958	7.97923693222662	6.06406872318436
CAPN1	0.607699109	8.91384e-07	1.12616e-08	14.10144771	28.46394062	7.94839990239706	6.04993516559881
PRIM1	-1.152472979	8.91384e-07	1.13506e-08	-14.09140582	22.50156469	7.94498118077906	6.04993516559881
ECPAS	-0.774356277	8.91384e-07	1.13673e-08	-14.08953219	24.80098929	7.94434267817502	6.04993516559881
ERMP1	1.493940434	8.91384e-07	1.14841e-08	14.07649585	25.04414412	7.9399030344567	6.04993516559881
NCAM1	-0.869306467	8.91384e-07	1.15902e-08	-14.06477898	25.55352831	7.93590906980457	6.04993516559881
DIRAS2	-2.456657054	8.91384e-07	1.15928e-08	-14.06449233	17.55259717	7.93581165655713	6.04993516559881
RRM2	-0.858946268	8.95877e-07	1.17779e-08	-14.04433124	25.03537551	7.92893213736841	6.0477516129809
SET	-1.015841629	9.02155e-07	1.19879e-08	-14.0218606	27.92616247	7.92125688848493	6.04471883955164
GSTM3	1.038814106	9.31346e-07	1.26078e-08	13.957954	25.9278963	7.89936068909828	6.03088894632801
RAB14	-0.836112491	9.31346e-07	1.26391e-08	-13.95481417	26.0238908	7.89828385002117	6.03088894632801
GSS	0.695860096	9.31809e-07	1.27771e-08	13.9410851	25.3143559	7.89356770618661	6.03067309917706
SFXN3	0.929889416	9.55481e-07	1.32368e-08	13.89648756	23.10422321	7.8782169930167	6.0197779445872
TRIM16	1.213782835	9.60207e-07	1.3438e-08	13.8774901	23.88174096	7.87166536324628	6.0176351323074
GPX4	0.83696935	9.66166e-07	1.3658e-08	13.85706937	24.54405906	7.86461289161761	6.01494824968141
PFN1	0.594954409	9.66451e-07	1.37986e-08	13.84419904	29.2678933	7.86016497469427	6.01482016022733
ITSN1	-1.100619984	9.6705e-07	1.39663e-08	-13.82903849	22.60373422	7.85491863342881	6.01455107073321
LGALS1	0.996363788	9.6705e-07	1.41157e-08	13.81569752	28.59069382	7.8502975802447	6.01455107073321
COL5A2	-3.536640457	9.6705e-07	1.42173e-08	-13.80670967	19.01568258	7.84718287241339	6.01455107073321
PRDX5	0.725604978	1.00864e-06	1.49713e-08	13.74211159	26.78375971	7.82474048701075	5.99626381286258
LACTB2	0.968057177	1.00996e-06	1.51337e-08	13.72865915	24.51642167	7.82005487943651	5.99569582633942
SOX5	-2.054497397	1.10246e-06	1.68178e-08	-13.59770067	17.88980014	7.77423081652564	5.95763715886186
POMP	-1.104361813	1.10246e-06	1.68315e-08	-13.59669642	22.29027161	7.77387717857592	5.95763715886186
MPRIP	0.889750045	1.10962e-06	1.70977e-08	13.57732222	25.38087689	7.7670623074143	5.95482572405864
TPK1	1.479039464	1.11458e-06	1.73316e-08	13.56056175	21.72996291	7.76116134270467	5.95288875418092
ATP1B1	-1.029749733	1.14924e-06	1.80422e-08	-13.5111046	23.50521519	7.74371050728155	5.93958926653237
TNC	-1.468460043	1.14924e-06	1.81954e-08	-13.5007159	24.61358275	7.74003839262607	5.93958926653237
DCBLD2	0.978965019	1.17423e-06	1.87572e-08	13.46342444	24.0923941	7.72683199086668	5.93024682817568
CENPE	-1.804961685	1.20781e-06	1.94642e-08	-13.41816782	18.24858722	7.71076344155925	5.91800137899427
TMED9	-0.925500839	1.24844e-06	2.02955e-08	-13.3671756	25.4219137	7.69260024493472	5.90363232499471
CTSB	0.788749878	1.29013e-06	2.11557e-08	13.3167377	29.49299185	7.67457260015505	5.88936652579529
SYK	-1.555628283	1.29195e-06	2.13682e-08	-13.30462198	22.54193487	7.67023206010041	5.88875429372815
CYP51A1	-2.018987718	1.31699e-06	2.19685e-08	-13.27107259	21.71983957	7.65819959551292	5.880417522655
LCN2	3.615580892	1.39135e-06	2.34056e-08	13.19463658	19.42830644	7.63068022130222	5.85656360764379
ARHGAP29	-0.64364095	1.4428e-06	2.4475e-08	-13.14097608	27.02678742	7.61127729952482	5.84079386635367
APRT	0.640100286	1.47608e-06	2.52483e-08	13.10372988	25.66988803	7.59776785815815	5.83089010415456
WAC	-0.754098818	1.53477e-06	2.6469e-08	-13.0473688	24.28472184	7.57726246605361	5.81395669850278
SPON1	-0.948022835	1.55565e-06	2.72364e-08	-13.01335954	27.09091109	7.56485029629876	5.80808810668225
ACSS1	1.195539469	1.55565e-06	2.72689e-08	13.01194345	22.64875692	7.56433238070763	5.80808810668225
AK1	-0.879523918	1.56658e-06	2.76821e-08	-12.99407999	25.26943189	7.55780096682302	5.80504742224961
ACSL1	0.679796401	1.57424e-06	2.81718e-08	12.9732762	24.40489537	7.55018540345466	5.80292905677363
PRPF4B	-0.703431139	1.57424e-06	2.83635e-08	-12.96524087	24.02335442	7.54724017909904	5.80292905677363
ATP6V1A	0.641847761	1.57424e-06	2.8485e-08	12.96017698	26.64179081	7.5453837762073	5.80292905677363
CA12	1.832860304	1.58442e-06	2.91468e-08	12.93300075	19.05382586	7.53540911907404	5.80012968417054
CAPG	0.872694445	1.58442e-06	2.92139e-08	12.93028425	23.55842771	7.53441046167012	5.80012968417054
BAG2	-1.107638918	1.58442e-06	2.9341e-08	-12.92515092	24.46373613	7.5325250886154	5.80012968417054
RAB7A	0.571459494	1.62048e-06	3.0238e-08	12.88961463	28.18250802	7.51944693730073	5.7903563246708
PRKAB1	-1.33261491	1.6594e-06	3.11988e-08	-12.85279079	22.53451942	7.50586210993671	5.78004891424468
LTBP1	-6.390133663	1.72806e-06	3.2734e-08	-13.07461655	16.82616181	7.48500092192132	5.76244118244941
XDH	1.529530414	1.7383e-06	3.31737e-08	12.78080624	22.55388683	7.4792060871188	5.75987526983143
ACOT9	0.682958455	1.75616e-06	3.37627e-08	12.76023037	25.8650863	7.47156283016801	5.7554359189814
CTHRC1	1.938531089	1.787e-06	3.46084e-08	12.73135857	21.13798247	7.46081847834913	5.74787544749436
NUCB2	-0.917332665	1.89671e-06	3.70012e-08	-12.65361774	23.75098272	7.43178419093497	5.7219990660684
FTH1	0.841246597	1.90526e-06	3.74373e-08	12.6400355	23.68884881	7.42669548037689	5.72004575024537
CAV1	1.304309263	1.95568e-06	3.87045e-08	12.60151707	22.89435934	7.41223853855851	5.70870220558292
CCDC6	-1.249667433	1.97627e-06	3.93913e-08	-12.581206	25.15180348	7.40459968627616	5.7041537219449
CSRP2	-1.786257992	2.02563e-06	4.06616e-08	-12.58353188	23.57973247	7.3908155362366	5.69343987962385
VAMP8	0.77214043	2.05613e-06	4.15643e-08	12.51937563	24.40936095	7.38127952921712	5.68694943029067
PGM1	0.706067539	2.09945e-06	4.29236e-08	12.48245122	25.73479418	7.36730386092395	5.67789446395658
COL6A6	-1.13222553	2.09945e-06	4.30337e-08	-12.47951366	22.32853567	7.36619131205127	5.67789446395658
SCYL2	-0.975146783	2.1053e-06	4.35442e-08	-12.46600903	23.28473987	7.36106968395699	5.67668600953793
CHMP4A	-1.143364057	2.1053e-06	4.37489e-08	-12.46064137	22.63269851	7.35903286218306	5.67668600953793
HEBP1	0.767848373	2.13834e-06	4.47377e-08	12.43508907	24.07969434	7.34932634708303	5.669923240014
UACA	1.752434853	2.1681e-06	4.56669e-08	12.41162762	22.31975895	7.34039846854602	5.66392069056233
C3	0.927812765	2.17215e-06	4.60591e-08	12.40187962	25.41979722	7.33668455245195	5.66311018740596
CTNNA1	-0.638278378	2.30076e-06	4.91115e-08	-12.32894108	28.30112449	7.3088168011204	5.63812868168416
PLSCR3	2.475476698	2.33347e-06	5.01395e-08	12.30547476	18.58149009	7.29982000121792	5.6319977782021
PLEC	1.163275732	2.39084e-06	5.17102e-08	12.40595982	29.74955378	7.28642378250006	5.62144948680441
CCNB1	-1.374603188	2.40701e-06	5.24003e-08	-12.25564297	22.99109797	7.2806662266046	5.61852210543091
CAMK2D	1.082558905	2.51219e-06	5.50453e-08	12.2002116	22.80970909	7.25927975700476	5.59994751747023
COTL1	0.747319765	2.55785e-06	5.64073e-08	12.17277811	27.3327346	7.24866468777974	5.59212492744234
MYO6	0.54193163	2.63789e-06	5.85452e-08	12.13112724	25.8019752	7.2325087060394	5.57874331848982
CKAP5	-0.474386555	2.67253e-06	5.96918e-08	-12.10945972	26.80329917	7.22408532480608	5.57307741099801
KIF1A	-2.435817702	2.68256e-06	6.0295e-08	-12.09824161	19.59112421	7.219718700504	5.57145055552138
GFM1	0.529390968	2.71961e-06	6.19007e-08	12.06895824	26.05643229	7.20830443976149	5.56549337059513
MATR3	-0.49689218	2.71961e-06	6.19201e-08	-12.06860916	27.4342686	7.20816835094575	5.56549337059513
NT5C	1.064266307	2.71961e-06	6.22811e-08	12.06214102	22.31619773	7.20564372558832	5.56549337059513
PLAU	1.976137928	2.77188e-06	6.387e-08	12.03414512	21.65880892	7.19470308384201	5.5572255750941
AKAP12	-0.67650208	2.78604e-06	6.46756e-08	-12.02023502	26.73220675	7.18925953361288	5.55501265257301
SMC2	-0.57341739	2.78604e-06	6.49839e-08	-12.01496222	26.60330577	7.18719422808409	5.55501265257301
IQGAP2	-2.553818098	2.79088e-06	6.5886e-08	-12.13565357	22.96158931	7.18120685807182	5.55425883655265
ACADVL	0.583109178	2.79088e-06	6.57656e-08	12.00171	25.96236548	7.18200121332764	5.55425883655265
SEPTIN11	0.504750014	2.88118e-06	6.8425e-08	11.957871	25.85332623	7.16478519391784	5.5404296085836
ENSA	-0.814245683	2.99105e-06	7.18279e-08	-11.90438287	25.42709276	7.14370683065349	5.52417632700793
SLC25A20	-0.908550958	2.99105e-06	7.188e-08	-11.90358607	24.85068119	7.14339193156306	5.52417632700793
CDC42BPB	0.571223781	3.00644e-06	7.26748e-08	11.89149721	25.63460892	7.13861615472803	5.52194745901586
INF2	1.045762319	3.0346e-06	7.37844e-08	11.87485494	22.763726	7.13203544996659	5.5178985465134
GUCY1B1	-4.781083734	3.07109e-06	7.55318e-08	-11.98200451	19.38046809	7.12187016549808	5.51270745612918
GDA	0.800137041	3.07109e-06	7.554e-08	11.84906976	26.25937551	7.12182301950849	5.51270745612918
S100A14	1.305636872	3.09628e-06	7.65973e-08	11.83385105	21.42609589	7.11578653866723	5.50915977248642
TRIAP1	-2.267941946	3.13148e-06	7.79107e-08	-11.81525859	19.61075825	7.10840289365166	5.50425035768689
CCNA2	-1.654510312	3.24996e-06	8.13178e-08	-11.76856257	19.76154251	7.08981437942879	5.48812198421687
CPM	-4.023372182	3.43323e-06	8.63888e-08	-11.79255224	20.00968931	7.06354255860317	5.46429710121016
FDPS	-0.69698975	3.44203e-06	8.70968e-08	-11.69399079	25.32533834	7.05999780099546	5.4631853487738
MMAB	-1.562412911	3.54004e-06	9.00773e-08	-11.6575908	20.75623614	7.04538463995137	5.45099183071965
EEF1A1	-0.378915684	3.55083e-06	9.08539e-08	-11.64831907	32.42098747	7.04165642540464	5.44967011953991
CALM3	0.59291675	3.64403e-06	9.37535e-08	11.61444378	29.40849809	7.02801251024223	5.43841805629267
PTPRK	1.509557787	3.66319e-06	9.50534e-08	11.59962301	21.37757811	7.02203234408176	5.43614055504237
NUP50	-0.701768833	3.66319e-06	9.52824e-08	-11.59703535	24.53122405	7.02098731225545	5.43614055504237
PSMD5	-0.607339646	3.67543e-06	9.62279e-08	-11.58641845	27.02675602	7.01669899179461	5.43469184414366
RRAS2	0.788414906	3.67543e-06	9.66399e-08	11.58182838	24.10704369	7.0148435281173	5.43469184414366
HLA-C	0.8242462	3.74112e-06	9.88958e-08	11.5570604	23.29027705	7.00482215203837	5.42699836116774
PTGES2	-0.684393093	3.81407e-06	1.01363e-07	-11.53065571	24.23153589	6.99412054429505	5.41861134056774
DNAJC16	-1.421017236	3.88709e-06	1.04004e-07	-11.50315406	21.31880526	6.98294995738852	5.4103754037858
GSTT1	1.338297713	3.88709e-06	1.04403e-07	11.49906876	21.7829811	6.98128702178657	5.4103754037858
LTV1	-0.790751196	4.02797e-06	1.08756e-07	-11.45551798	22.65497579	6.96354677395943	5.39491377269711
PGD	-0.791968679	4.11653e-06	1.11729e-07	-11.42684378	28.82251886	6.95183408825113	5.3854687152368
ARPC1B	0.500260648	4.27529e-06	1.16643e-07	11.38121133	26.56854793	6.93314131904418	5.3690344210228
PPA1	-0.420492443	4.29268e-06	1.17724e-07	-11.37144838	29.55248567	6.92913498996	5.36727148501556
SLC25A24	0.61503903	4.42768e-06	1.22105e-07	11.33285204	25.60880882	6.91326655204242	5.35382377425585
MAML1	-2.154708953	4.42768e-06	1.22678e-07	-11.32791676	17.24679902	6.91123331286598	5.35382377425585
GSPT2	1.57709761	4.44736e-06	1.23852e-07	11.31788045	18.41214473	6.90709697590131	5.35189771433666
TMCC3	-1.25628433	4.5401e-06	1.27076e-07	-11.29083168	24.47915131	6.8959364640154	5.3429345812905
ARPC1A	-0.609989231	4.66488e-06	1.31228e-07	-11.25707177	25.17539593	6.88197349005113	5.3311595236234
GNAI2	0.759671149	4.72166e-06	1.33493e-07	11.23913817	26.30835245	6.87454150689175	5.3259052890574
OTULINL	0.912503192	4.94518e-06	1.40512e-07	11.18558186	22.4778122	6.85228658457571	5.30581789585972
JPT1	0.760745766	5.06744e-06	1.44702e-07	11.15496403	27.62871779	6.83952546623438	5.29521138478062
MCU	0.74967746	5.10926e-06	1.46619e-07	11.14127957	24.56385426	6.83380974688124	5.29164199637975
SLBP	-2.120275626	5.17011e-06	1.49096e-07	-11.12387456	19.88239918	6.82653400779603	5.28650021669623
CORO1B	0.571628275	5.17575e-06	1.4999e-07	11.11766724	25.47598992	6.82393769487492	5.2860267092023
PGAM1	0.608928262	5.32881e-06	1.55179e-07	11.08241938	27.98323269	6.80916705112679	5.27336976435706
FDFT1	-2.562478046	5.38364e-06	1.57536e-07	-11.10365929	21.75655668	6.80262018590734	5.26892398876193
SLC7A8	2.757658706	5.41624e-06	1.59381e-07	11.05479568	18.6179322	6.79756345261982	5.26630209979442
TSTD1	0.783472333	5.41624e-06	1.60625e-07	11.04676371	24.33987291	6.79418685932463	5.26630209979442
SARG	1.036216984	5.41624e-06	1.60787e-07	11.04572303	23.20325156	6.79374906787922	5.26630209979442
NDUFS1	-0.554383997	5.41915e-06	1.6164e-07	-11.04026664	24.97021997	6.79145115822939	5.26606882771603
SHMT2	-0.493815625	5.62011e-06	1.68428e-07	-10.99789057	27.54494354	6.77358570835502	5.25025518408832
TPX2	-0.54397654	5.62395e-06	1.69339e-07	-10.99234896	25.43923033	6.77124300920216	5.24995854908721
ATP6V1B2	0.637626476	5.65319e-06	1.71177e-07	10.98125482	26.7438942	6.76655458921563	5.24770641794252
CHML	-2.148288295	5.65319e-06	1.71817e-07	-10.97741967	19.95506055	6.76493386820598	5.24770641794252
MSRB3	-2.184931094	5.94761e-06	1.81606e-07	-10.92065065	18.37278102	6.74086980711534	5.22565751701642
KRR1	-1.101965802	5.9703e-06	1.83199e-07	-10.91172602	21.22299009	6.73707690127771	5.22400384557564
BCL2L11	-1.887760248	5.9703e-06	1.84003e-07	-10.90725495	17.18185483	6.7351750961599	5.22400384557564
NFKB2	0.824151854	5.9703e-06	1.84831e-07	10.9026695	25.67000436	6.73322518679636	5.22400384557564
PDXK	1.109517592	6.04758e-06	1.88079e-07	10.88490035	25.33771864	6.72565969298369	5.21841837789312
MALT1	-1.160313443	6.05962e-06	1.89309e-07	-10.87825126	22.21725008	6.72282873861188	5.2175546096749
DBI	0.599534073	6.11535e-06	1.91915e-07	10.86432826	26.50753019	6.71689107965411	5.21357868192798
SCCPDH	0.947543624	6.3512e-06	2.00215e-07	10.82130448	24.98781613	6.69850338852906	5.19714421106367
WARS1	0.53316341	6.36644e-06	2.01595e-07	10.81433649	26.15481428	6.69552024355259	5.19610334954025
ERO1A	0.482852338	6.54968e-06	2.09397e-07	10.77589024	25.39426192	6.67902954468573	5.18377991796686
HNRNPA0	-0.806096032	6.54968e-06	2.09551e-07	-10.77514442	25.88980936	6.67871026232503	5.18377991796686
CERS2	-0.590056551	6.54968e-06	2.10175e-07	-10.77214077	24.43386021	6.6774189439108	5.18377991796686
PNP	0.521559741	6.74756e-06	2.17479e-07	10.73766058	28.67167959	6.66258267261478	5.17085324496291
LRPAP1	-0.697158503	6.90512e-06	2.23533e-07	-10.7100119	25.31731901	6.6506583532481	5.16082876967261
SPOCK2	1.881799197	7.17409e-06	2.34046e-07	10.69596427	22.81147742	6.63069877685131	5.14423317933859
ANXA6	-0.568780677	7.17409e-06	2.34268e-07	-10.66291384	26.33481881	6.63028703010787	5.14423317933859
ACO1	0.563293702	7.32296e-06	2.40165e-07	10.63802585	24.67847371	6.61949028342107	5.1353133380913
SUMO2	0.61272214	7.84572e-06	2.58419e-07	10.56496018	26.15999541	6.58767555843313	5.10536719513903
SLC30A1	-2.231558292	7.93091e-06	2.63467e-07	-10.57715659	21.97337277	6.5792737736788	5.10067697846999
SLC9A3R1	-0.649217034	7.93091e-06	2.62406e-07	-10.54974156	25.73309227	6.58102623889584	5.10067697846999
TMED7	-0.880746637	7.99682e-06	2.66787e-07	-10.53330284	23.5119852	6.57383533654641	5.09708267938433
AMOTL2	0.876374467	8.14247e-06	2.72797e-07	10.5112198	22.10025907	6.56416041000753	5.08924383286852
SUPT5H	-0.538262811	8.18348e-06	2.75328e-07	-10.50207758	26.05996066	6.56014961996467	5.08706197464114
G6PD	0.588997584	8.18416e-06	2.76508e-07	10.49784599	26.65377982	6.55829229905876	5.08702588877319
DCTN3	-0.655110029	8.19573e-06	2.78057e-07	-10.49231886	23.97623926	6.5558661672186	5.08641235742575
MEMO1	0.960359651	8.27079e-06	2.81773e-07	10.52706183	29.05855008	6.55010062411805	5.08245300601522
RAB11FIP1	-0.775687391	8.5557e-06	2.93705e-07	-10.43829086	23.70549897	6.53208866003516	5.06774445208424
ABHD14B	0.74308466	8.5557e-06	2.93898e-07	10.43764287	24.78445178	6.53180336932691	5.06774445208424
GNS	-0.680084594	8.72634e-06	3.00993e-07	-10.41417539	24.13790651	6.52144360439527	5.0591678698219
HSD17B4	-0.687421623	8.75966e-06	3.03381e-07	-10.4064114	25.41622867	6.51801162148449	5.05751275033757
ESYT1	-0.675137425	8.78722e-06	3.05578e-07	-10.39932735	25.58812925	6.51487791587688	5.05614850030979
